TEST_ITEM_COMMUNICATIONKEY,BLOCK_SIZE,WINDOW_SIZE,TWIN_NUMBER,MEAN_SAMPLE,MEAN_TEST,BIAS,RESAMPLING_MEAN_TWIN,RESAMPLING_MEAN_TEST,RESAMPLING_VARIANCE_TWIN,RESAMPLING_VARIANCE_TEST,TARGET_VARIANCE,CV,RMSE,MAPE,MPE,MAE,WASSERSTEIN
824008632,25,57,7,639.9118176487117,125.0,514.9118176487117,639.9118176487117,120.71186070929272,76986.488820811,335.43339414924844,4699248.234578941,0.4335978557275056,584.9108212156029,4.119294541189693,4.119294541189693,514.9118176487117,580.4137592519428
811579051,28,1,6,1191.5424196871568,633.0,558.5424196871568,1191.5424196871568,635.5289466676378,66699.47416543736,31.319929123026434,5201315.50632676,0.21674630219956542,615.360958101358,0.883368360042984,0.8823734908169933,559.172171907209,610.7366609280508
813036796,28,1,7,276.60503021518747,168.0,108.60503021518747,276.60503021518747,168.4868704831417,5546.246547245097,0.22893275973864383,238189.42151067892,0.26923995664392425,131.68636655055403,0.6588338488970154,0.6464585131856396,110.68408661469857,131.05889813061825
822088318,28,1,5,423.3290250767542,217.0,206.3290250767542,423.3290250767542,218.47763583259066,62848.55421456406,2.2032241669393784,1447907.2952313907,0.5922016312585136,324.6848022370125,1.08866236906583,0.9508250003537058,236.23973408728511,322.64296496458843
824003149,28,1,5,383.9705592618674,124.0,259.9705592618674,383.9705592618674,123.4950130782849,46266.27732699673,0.25583084849771714,1563759.8317920265,0.5601887102411888,337.4180922978565,2.1186295435813816,2.096536768240866,262.71006340409133,337.5250289604951
824008632,28,1,7,622.67779229235,125.0,497.67779229235,622.67779229235,124.4821672717933,78073.52455385994,2.621880982514631,4474465.587773852,0.4487335238158023,570.7510048128232,3.9814223383388003,3.9814223383388003,497.67779229235,570.432263558597
811579051,28,5,6,1189.3421322861268,633.0,556.3421322861268,1189.3421322861268,638.7607096574033,64155.152137723664,69.03087576661129,5132677.05032927,0.21296535845529166,611.2869377750501,0.8800082933535719,0.8788975233588106,557.0452496928111,602.6156613872491
813036796,28,5,7,274.7309309084311,168.0,106.7309309084311,274.7309309084311,168.14203477613307,5215.238385367685,9.356291649837006,228100.0954707544,0.2628630390038142,128.86710207786928,0.6467730375645445,0.6353031601692329,108.65787031084348,127.0922769466906
822088318,28,5,5,438.9768763473132,217.0,221.97687634731318,438.9768763473132,221.34557714786612,65297.95535172906,32.75084001350051,1573607.5466149624,0.5821141382550311,338.48439991325955,1.1613564335749047,1.0229349140429176,252.0143460857543,331.4430278884288
824003149,28,5,5,383.2146776133039,124.0,259.2146776133039,383.2146776133039,123.87104016573035,46857.425982989116,15.171046243908199,1566487.6866478233,0.5648681387564798,337.71241474538385,2.1151239793052006,2.090440948494386,262.27537343384483,335.434922163372
824008632,28,5,7,630.0483525318092,125.0,505.0483525318092,630.0483525318092,123.14612396444399,79950.1388637177,14.06564550090887,4601758.066360437,0.4487823112798807,578.8125579657134,4.040386820254473,4.040386820254473,505.0483525318092,578.6593735789567
811579051,28,9,6,1197.4106505119817,633.0,564.4106505119817,1197.4106505119817,642.4804861956321,66728.2434806234,235.6942188271566,5292229.124220957,0.21573058925285257,620.7154145757794,0.8925910201492354,0.8916439976492601,565.010115754466,605.7845638680775
813036796,28,9,7,277.1358557665157,168.0,109.1358557665157,277.1358557665157,168.13223249091965,5399.1020231815255,27.158965681630725,237756.28044871733,0.26513560242100037,131.56647383384282,0.6605932678198853,0.6496181890864031,110.97966899374072,128.64328278357422
822088318,28,9,5,451.1173488783811,217.0,234.1173488783811,451.1173488783811,224.7702244298818,67100.77418136339,78.19143994658185,1674427.0202248457,0.57421460718927,349.1585703189956,1.2123257714488476,1.0788817920662725,263.0746924043999,337.55795659176806
824003149,28,9,5,384.9884393837948,124.0,260.9884393837948,384.9884393837948,123.55802585868963,45654.15963000737,33.32699496219525,1562637.284204261,0.5549993672622145,337.2967908563556,2.1295150455812073,2.104745478901571,264.05986565206973,334.1029195671085
824008632,28,9,7,635.5060242809417,125.0,510.5060242809417,635.5060242809417,122.36941776041677,81110.37204539008,26.49853050209697,4693826.247226842,0.4481449686440136,584.5740097477167,4.084048194247534,4.084048194247534,510.5060242809417,584.4415763124572
811579051,28,13,6,1187.4471953923382,633.0,554.4471953923382,1187.4471953923382,645.8669764265237,62833.455913177015,408.5278486436894,5085612.385994835,0.2110965654905332,608.4777303990728,0.8769532863825851,0.8759039421679911,555.1114302801764,588.5677565388169
813036796,28,13,7,275.83416256630335,168.0,107.83416256630335,275.83416256630335,168.45273449687036,5080.842741681831,71.93056923531972,229505.95040534937,0.25841625196798856,129.26348810881507,0.6513506584852019,0.641870015275615,109.42691062551393,124.4286646504178
822088318,28,13,5,445.29991969189734,217.0,228.29991969189734,445.29991969189734,227.47452920510122,64651.408325518074,131.86975605300708,1603836.969439281,0.5710003547326883,341.7195658092244,1.1898559927137973,1.052073362635472,258.19875041889406,326.3690385609016
824003149,28,13,5,391.98775760964935,124.0,267.98775760964935,391.98775760964935,123.0580125942296,49337.124804463216,55.607989994294044,1664075.489122944,0.5666493759616186,348.0726404547065,2.1852020422904452,2.1611915936262047,270.9650532440152,344.1891537423546
824008632,28,13,7,634.4472954854257,125.0,509.4472954854257,634.4472954854257,121.87202578421962,80681.40665359353,45.13560261019763,4673101.885297767,0.44770421203335503,583.2820531535392,4.075578363883406,4.075578363883406,509.44729548542574,582.8414284152943
811579051,28,17,6,1191.0566994228573,633.0,558.0566994228573,1191.0566994228573,649.821859741182,67657.89103799527,637.6871196634849,5207028.0114082545,0.21838700476694392,615.698928705198,0.8825903692458749,0.8816061602256828,558.6797037326388,589.9888379681275
813036796,28,17,7,274.82636447916644,168.0,106.82636447916644,274.82636447916644,168.84731954295734,5117.423348088904,142.46870394823657,227036.7034513049,0.2602958717121463,128.56630777900025,0.6462337696638234,0.6358712171378957,108.56727330352231,121.63243686649851
822088318,28,17,5,454.39190094949305,217.0,237.39190094949305,454.39190094949305,228.66824538302944,70661.01753619713,167.17769554551748,1744530.2193558207,0.5850047085373538,356.39294630030355,1.2309291567418221,1.093971893776466,267.1116270129754,339.21330654862044
824003149,28,17,5,394.3755546542055,124.0,270.3755546542055,394.3755546542055,123.266186772775,48335.301031726696,82.96965980029624,1667974.9248089243,0.557470931254889,348.4799012659065,2.204123828156779,2.1804480214048834,273.31135469144056,343.49629201321386
824008632,28,17,7,637.6201680303707,125.0,512.6201680303707,637.6201680303707,121.5824043097816,81420.77428974454,71.75779664275208,4727801.192395222,0.44751291013352845,586.6857855455764,4.1009613442429655,4.1009613442429655,512.6201680303707,585.6917287821989
811579051,28,21,6,1188.5026013171027,633.0,555.5026013171027,1188.5026013171027,652.2167661313845,66653.71149383887,939.5517884189078,5154169.242055055,0.21722611347911774,612.565793661307,0.8786672250595337,0.8775712501060076,556.1963534626848,582.5521953216178
813036796,28,21,7,276.9437497858986,168.0,108.9437497858986,276.9437497858986,169.42960243415348,5167.108488195655,212.8821796550535,233994.7209328367,0.25955668680053817,130.52145074894065,0.6577605197791978,0.6484747011065394,110.50376732290522,121.89943872030155
822088318,28,21,5,466.85147925164506,217.0,249.85147925164506,466.85147925164506,230.8521269198878,72564.6990647249,259.21413342883216,1854065.2171586182,0.5770108239638926,367.4104799117196,1.2855523175525347,1.1513893053071198,278.9648529089,346.3433691749706
824003149,28,21,5,388.52805238760965,124.0,264.52805238760965,388.52805238760965,123.58214551335203,47181.54934721065,100.50933748232657,1609164.8837544424,0.5590668198396993,342.28152133469405,2.160258101974974,2.1332907450613683,267.8720046448968,336.4553507980523
824008632,28,21,7,634.787328869986,125.0,509.787328869986,634.787328869986,121.30761956157484,82034.40952383073,96.64704349943844,4696444.00162529,0.4512007149047684,584.7371462462651,4.078298630959888,4.078298630959888,509.78732886998597,583.3320611287106
811579051,28,25,6,1199.8838685841554,633.0,566.8838685841554,1199.8838685841554,657.3206770781367,66844.44409522426,1669.158092145461,5332258.182243724,0.2154732902264829,623.0583957833826,0.8965474263192104,0.8955511352040371,567.5145208600601,584.6370677978049
813036796,28,25,7,277.10641712742137,168.0,109.10641712742137,277.10641712742137,169.65362154890803,5260.6143350425355,284.53357105664486,235766.10536481292,0.2617409346523033,131.0145968715906,0.6593579701953993,0.6494429590917938,110.77213899282708,121.0856924834179
822088318,28,25,5,459.3244895234263,217.0,242.32448952342628,459.3244895234263,232.44658512055707,71910.28488227485,396.2428782930351,1794190.3990121912,0.5838158797446467,361.4297208380406,1.2517964867275198,1.1167027166978165,271.63983761987174,336.43752273142997
824003149,28,25,5,395.4600788420597,124.0,271.4600788420597,395.4600788420597,124.00480209903824,48701.055744536934,119.69026284103327,1681069.9167352377,0.5580415539235484,349.84515167352856,2.213125110724982,2.1891941842101588,274.4275137298978,343.19325872777017
824008632,28,25,7,633.0140733779924,125.0,508.0140733779924,633.0140733779924,121.19156080238028,81885.74536211828,113.38594463432328,4669610.809933323,0.4520544905840351,583.0643567499376,4.0641125870239385,4.0641125870239385,508.0140733779924,581.3528192257502
811579051,28,29,6,1202.9372695895013,633.0,569.9372695895013,1202.9372695895013,661.0913331425326,71334.22219948094,2291.286561697415,5441599.541513418,0.22202709907899634,629.4145799603126,0.9014396113917659,0.9003748334747254,570.6112740109878,584.5152667869145
813036796,28,29,7,278.0110995345622,168.0,110.01109953456222,278.0110995345622,169.68536529833702,5244.431190382085,370.04171299590774,238266.81765037595,0.2604876036209848,131.7075290603595,0.6637245579069467,0.6548279734200131,111.50572572836705,120.72937928849298
822088318,28,29,5,470.7726423020036,217.0,253.7726423020036,470.7726423020036,234.06092186540576,76374.32197855542,562.2561008757693,1933511.0040535775,0.5870329338938804,375.1997813958533,1.3047268046583946,1.169459181115224,283.12571661087156,346.3699143275932
824003149,28,29,5,395.667076035556,124.0,271.667076035556,395.667076035556,124.41663429207772,48163.398112062576,132.07515236182405,1675230.2971723739,0.5546622980442089,349.2368799450756,2.2136950388925545,2.1908635164157744,274.4981848226768,341.95492236159583
824008632,28,29,7,645.7872026947987,125.0,520.7872026947987,645.7872026947987,121.21072179093568,83523.58115497322,137.36020449159597,4872612.457821646,0.44752275118732365,595.602964772378,4.166297621558389,4.166297621558389,520.7872026947987,593.4145811336225
811579051,28,33,6,1196.3654519780246,633.0,563.3654519780246,1196.3654519780246,662.9676054640674,69954.9987033093,2827.38533434848,5320352.200356765,0.22107799296575387,622.362941687335,0.8909361697737888,0.8899928151311602,563.9625954668082,573.7456054052037
813036796,28,33,7,275.7977581075816,168.0,107.79775810758161,275.7977581075816,169.67558250022842,4937.521667798088,461.05427635232667,227429.81890776393,0.25477908622567297,128.67741962294227,0.6514215425713665,0.6416533220689383,109.43881915198958,116.83324115244804
822088318,28,33,5,467.24066868198366,217.0,250.24066868198366,467.24066868198366,235.9482107558365,79732.39822861328,766.1913686926383,1955176.4287276687,0.6043336498149682,377.2966876226448,1.3023148830169884,1.1531828049860997,282.6023296146865,344.22996947374213
824003149,28,33,5,393.968950456129,124.0,269.968950456129,393.968950456129,125.0966866424524,50373.76013688541,164.2345997718497,1692952.1922423323,0.5696920899934608,351.0797549664025,2.2049469010955525,2.177168955291363,273.4134157358485,342.3813322076756
824008632,28,33,7,638.6938391231497,125.0,513.6938391231497,638.6938391231497,121.39816286418355,80309.65919849627,169.92954968885226,4727677.989282101,0.44370177340099687,586.6779521607887,4.109550712985197,4.109550712985197,513.6938391231497,583.765005962495
811579051,28,37,6,1201.9492586847246,633.0,568.9492586847246,1201.9492586847246,665.6684699246163,69550.0338424153,3355.2065638227327,5401639.873537698,0.21941309264262612,627.0991092325941,0.8999370115504908,0.8988139947625979,569.6601283114607,574.4288231368892
813036796,28,37,7,277.72812179093563,168.0,109.72812179093563,277.72812179093563,170.63858069907033,5246.686759517703,548.5224595356777,237443.65568588173,0.260809082364413,131.47983674801281,0.6627007258325939,0.6531435820889029,111.33372193987579,117.83763378650119
822088318,28,37,5,478.5562414828331,217.0,261.5562414828331,478.5562414828331,236.9697023038309,81364.96327971418,1000.4046689593162,2057147.7712319277,0.5960541712729567,387.00985870949114,1.344621690321602,1.205328301764208,291.78290679978767,350.49844744505515
824003149,28,37,5,402.62277046452414,124.0,278.62277046452414,402.62277046452414,125.17863020570627,50415.96974869493,183.66621181769682,1758743.609561429,0.5576808474781325,357.83602106275134,2.2704063197944686,2.246957826326808,281.5303836545141,348.7724616967431
824008632,28,37,7,633.4958787675897,125.0,508.4958787675897,633.4958787675897,121.27274352601883,78149.79073112056,209.26206405434155,4625030.487590625,0.4412859657774127,580.2739434566607,4.067967030140717,4.067967030140717,508.49587876758966,576.8286490781369
811579051,28,41,6,1204.3335760914085,633.0,571.3335760914085,1204.3335760914085,666.1724349250732,72640.90171835737,3837.019562113261,5481434.460266635,0.2237916193874361,631.7143000500738,0.9042740744882716,0.9025806889279756,572.4054891510759,576.8211960831487
813036796,28,41,7,278.06055188493684,168.0,110.06055188493684,278.06055188493684,170.60888671692246,5235.041491206853,632.1783472051978,238287.35665007553,0.26020802336406923,131.71319817096435,0.6652867740565875,0.6551223326484338,111.7681780415067,117.42218454162955
822088318,28,41,5,474.29899816160685,217.0,257.29899816160685,474.29899816160685,238.56981749977163,81256.91579691992,1264.9907877361857,2025321.962482511,0.6010048265584225,384.00480498541486,1.328212354567272,1.1857096689474973,288.222080941098,343.6107404739415
824003149,28,41,5,402.03034614634737,124.0,278.03034614634737,402.03034614634737,125.03736945917854,49871.30306934372,202.94889650211692,1746733.546524556,0.5554775637898952,356.6120811857072,2.268195253135741,2.2421802108576405,281.25621138883184,347.2730039920661
824008632,28,41,7,634.278097547229,125.0,509.278097547229,634.278097547229,121.44551313413744,83834.5213195206,229.1691664325641,4714037.569458538,0.4564904849506385,585.8316327758731,4.074224780377833,4.074224780377833,509.278097547229,581.7216059777896
811579051,28,45,6,1205.6233045890442,633.0,572.6233045890442,1205.6233045890442,667.3246465373152,70284.53036379171,4425.333372603699,5469339.593629073,0.219896460725429,631.0166236497015,0.9057693046311671,0.9046181747062312,573.3519698315288,573.7917959499673
813036796,28,45,7,275.8869788606773,168.0,107.88697886067729,275.8869788606773,170.096656213336,4860.078249511565,744.8501748109119,226630.58298826765,0.2526913801363298,128.4510741768857,0.6521039122375992,0.6421843979802216,109.55345725591667,114.04598519663604
822088318,28,45,5,476.9206202318053,217.0,259.9206202318053,476.9206202318053,241.18368233267077,82948.39709037305,1519.3904439960306,2067177.6955033145,0.6038900846776101,387.95247893531933,1.3373934818773148,1.197790876644264,290.21438556737735,343.39641621463926
824003149,28,45,5,396.1103458857022,124.0,272.1103458857022,396.1103458857022,126.00318905798837,50572.55687018965,226.82822162019838,1711627.5095721444,0.5677292498170707,353.0107607541534,2.2187716537476163,2.1944382732717926,275.12768506470445,342.3434817768244
824008632,28,45,7,639.2586668947024,125.0,514.2586668947024,639.2586668947024,120.68567382481265,82410.12565919994,268.4863057963868,4764500.276241542,0.4490696073679865,588.9584893144138,4.11406933515762,4.11406933515762,514.2586668947024,585.051295424655
811579051,28,49,6,1219.7271175183892,633.0,586.7271175183892,1219.7271175183892,666.1838204552154,71898.98672857811,4769.661348760724,5716116.996739972,0.21983594548783278,645.0951070656293,0.9283233123769769,0.9268990798078819,587.6286567346264,588.2645503018047
813036796,28,49,7,274.4791566415388,168.0,106.4791566415388,274.4791566415388,170.69750668808254,5277.4846099814495,850.9773701174199,228217.58121089035,0.26466963418055384,128.90033129932135,0.6450520720026525,0.6338045038186833,108.36874809644563,112.59063920281045
822088318,28,49,5,469.1015613981407,217.0,252.1015613981407,469.1015613981407,241.95667217259472,81315.83866499754,1754.1749715784106,1989763.3620418252,0.6078839744144818,380.61927949642546,1.310325108151133,1.1617583474568696,284.3405484687958,333.4778103348849
824003149,28,49,5,406.0697824629933,124.0,282.0697824629933,406.0697824629933,126.47329541095571,51127.26940827214,236.93811105140804,1795060.5238064665,0.5568338478003809,361.51159260387834,2.2992769639195068,2.27475631018543,285.11034352601877,350.3860011592276
824008632,28,49,7,639.5837301126188,125.0,514.5837301126188,639.5837301126188,121.21318939310359,83759.40815511874,297.5644051443142,4787624.609479455,0.4525008428194699,590.3861646852298,4.116669840900949,4.116669840900949,514.5837301126188,585.6122338685809
811579051,28,53,6,1211.0864713534243,633.0,578.0864713534243,1211.0864713534243,666.5017676580204,71239.06086266619,5276.383972790297,5568801.942477295,0.22038596825733744,636.7283794715919,0.914423781994617,0.9132487699106226,578.8302540025927,578.2095066941324
813036796,28,53,7,274.7278713906592,168.0,106.72787139065917,274.7278713906592,170.8583610257904,5441.230313008456,907.8229874757725,231194.78844130415,0.26850095405252267,129.73846324274672,0.6472804723617989,0.6352849487539237,108.74311935678222,112.79644110941409
822088318,28,53,5,472.6537033464116,217.0,255.6537033464116,472.6537033464116,244.59451972913243,83367.4841104804,2009.8960043897648,2042714.651763643,0.6108791222258334,385.65048962138684,1.3242022593001228,1.1781276651908368,287.3518902681267,334.67532189921076
824003149,28,53,5,402.3866937215027,124.0,278.3866937215027,402.3866937215027,126.79535874057703,51540.09966617393,247.2710900796047,1772375.589113055,0.5641947182393178,359.2203375469764,2.2702370813478776,2.2450539816250217,281.50939808713684,347.58666321388466
824008632,28,53,7,650.0661394396474,125.0,525.0661394396474,650.0661394396474,121.09771073721899,83621.40145983214,321.5540546051791,4935427.581944992,0.44483727921176763,599.4296057469029,4.2005291155171784,4.2005291155171784,525.0661394396473,594.5695101131772
811579051,28,57,6,1217.4454973610539,633.0,584.4454973610539,1217.4454973610539,666.1177723773873,75075.51553785942,5420.08414036091,5723036.261268703,0.22506068365072257,645.4859060610611,0.9252143033804545,0.9232946245830237,585.6606540398277,586.6290139842755
813036796,28,57,7,272.2025908219114,168.0,104.20259082191137,272.2025908219114,170.95996286418355,5140.382685341776,1018.4907447240032,219746.35360993695,0.2633937536637985,126.48542453318669,0.6322463493946723,0.6202535167970918,106.21738669830495,108.91143870275988
822088318,28,57,5,470.8825707251694,217.0,253.8825707251694,470.8825707251694,244.65809630459626,81314.08292455804,2261.5836457900873,2002117.8547526621,0.6055782497227655,381.79895579031995,1.307155686073384,1.1699657637104577,283.65278387792426,328.87517265753496
824003149,28,57,5,401.2757502699539,124.0,277.2757502699539,401.2757502699539,127.0863498976037,52197.6371960385,262.2771977692818,1772926.3647852363,0.5693541713091484,359.2763266398224,2.2639536322602942,2.2360947602415635,280.7302504002765,347.070403828259
824008632,28,57,7,642.0415131713725,125.0,517.0415131713725,642.0415131713725,120.92057811597674,84976.56264729497,339.8224991412362,4839168.86919379,0.45403200768581997,593.5558010750442,4.13633210537098,4.13633210537098,517.0415131713725,588.4652583162581
811579051,1,0,6,1189.8978461510883,633.0,556.8978461510883,1189.8978461510883,632.1095073860668,8896.098253647677,2317.5542487017924,4382273.764858762,0.07926657750025876,564.8285662936754,0.8797754283587488,0.8797754283587488,556.897846151088,559.6990534672312
813036796,1,0,7,277.64645525470655,168.0,109.64645525470655,277.64645525470655,167.33519986493684,855.4117098796924,355.32152035546073,176889.9145255506,0.10534052109792331,113.48020470461823,0.6526574717542057,0.6526574717542057,109.64645525470655,110.80181152629181
822088318,1,0,5,427.0520671181126,217.0,210.05206711811257,427.0520671181126,216.8370240947666,5111.967756657295,722.1062146920609,676274.9486771713,0.16742226943328034,221.88699524138264,0.9679818761203345,0.9679818761203345,210.0520671181126,214.91319666597707
824003149,1,0,5,381.8902863679303,124.0,257.8902863679303,381.8902863679303,124.2242780601242,3434.1997340404437,215.45974983531548,960726.8227613561,0.1534525688881523,264.4647415762138,2.0797603739349215,2.0797603739349215,257.8902863679303,261.38324381570544
824008632,1,0,7,628.2068665595872,125.0,503.2068665595872,628.2068665595872,124.63081582419551,6497.149934044938,194.0991137158068,3567486.2782524223,0.12830948605790835,509.6217229345342,4.025654932476698,4.025654932476698,503.20686655958724,507.9716300655267
824014002,1,1,7,222.17054174821888,181.0,41.17054174821888,222.17054174821888,181.48465551535173,773.241980348609,94.9059611450096,75708.6147176188,0.1251616380087803,49.68154071876639,0.2329078572071519,0.22746155661999382,42.15632215449449,44.550856803143425
824203823,1,1,6,1124.862279177175,578.0,546.862279177175,1124.862279177175,574.582887196582,8953.029317988781,673.7957987902165,12419741.576571757,0.08411736306053372,554.9877311300163,0.9461285106871538,0.9461285106871538,546.8622791771749,554.5543677675743
829556735,1,1,6,712.5685123894369,403.0,309.56851238943693,712.5685123894369,399.55838072242847,2182.182461804386,226.37128530696648,2592973.8065693397,0.0655569746052735,313.0732283744705,0.7681600803708115,0.7681600803708115,309.568512389437,314.6086297667648
829628090,1,1,7,1384.9898296654535,315.0,1069.9898296654535,1384.9898296654535,313.9354515173273,13595.230487639745,206.43167758120603,32001954.33781902,0.08418732361113634,1076.3240525395433,3.396793110049059,3.396793110049059,1069.9898296654535,1075.9223148887281
831771058,1,1,8,844.066737154434,407.0,437.066737154434,844.066737154434,405.5203191194951,6656.1260979220815,209.85161301931817,2715413.840652824,0.09665714976078658,444.6160802588512,1.0738740470624915,1.0738740470624915,437.06673715443407,443.6596714019696
824014002,1,5,7,220.9201928975916,181.0,39.92019289759159,220.9201928975916,180.082676161138,792.0989427159642,163.34478820826266,73176.75840209647,0.1273955631808103,48.84384038644879,0.22786678700936996,0.22055355192039552,41.243888448695955,43.6603568452632
824203823,1,5,6,1124.5895500137046,578.0,546.5895500137046,1124.5895500137046,572.8945252209536,9300.041577680026,1142.0721550704725,12421706.361030176,0.08575281815373638,555.0316907725758,0.9456566609233641,0.9456566609233641,546.5895500137044,555.2466415446219
829556735,1,5,6,713.493636316646,403.0,310.49363631664596,713.493636316646,398.01161414861946,2391.9898201732444,410.0237426435418,2613698.6670725616,0.06854717474973496,314.32194962061885,0.7704556732422978,0.7704556732422978,310.49363631664596,316.78240337507805
829628090,1,5,7,1387.6395425951432,315.0,1072.6395425951432,1387.6395425951432,313.636136954382,14783.95962700182,424.91900865241024,32191618.540712558,0.08762312075605115,1079.5089383445234,3.4052048971274393,3.4052048971274393,1072.6395425951432,1078.7413941445768
831771058,1,5,8,847.383756702132,407.0,440.383756702132,847.383756702132,404.58179131984366,6972.7172831116195,390.6249500198258,2759741.4272903507,0.09854189131564428,448.2304880864244,1.0820239722411105,1.0820239722411105,440.38375670213196,447.37384776737315
824014002,1,9,7,221.9401244112643,181.0,40.94012441126429,221.9401244112643,179.97646637341214,833.2057654807795,179.41878507303414,76967.26721280623,0.13005896933447675,50.09290920170816,0.23311843490298215,0.22618853265891875,42.19443671743977,44.75599071655534
824203823,1,9,6,1125.2120809644562,578.0,547.2120809644562,1125.2120809644562,572.8772230894209,9676.767187900161,1277.4706133606612,12464350.539835203,0.08742401742699958,555.9836586999214,0.9467337040907543,0.9467337040907543,547.2120809644562,555.8757154226239
829556735,1,9,6,714.3160370613465,403.0,311.3160370613465,714.3160370613465,397.23916194718487,2504.814263467586,474.2685511855314,2630211.328894088,0.0700643929061532,315.31331908920254,0.7724963698792716,0.7724963698792716,311.31603706134644,318.33582464427053
829628090,1,9,7,1387.6525719539254,315.0,1072.6525719539254,1387.6525719539254,312.7783614492526,15322.723253148211,504.5527966659731,32207270.685852714,0.08920459666760348,1079.7713940332553,3.4052462601711917,3.4052462601711917,1072.6525719539252,1079.6410640034237
831771058,1,9,8,845.8786934747344,407.0,438.8786934747344,845.8786934747344,404.49759085914644,7284.069854757042,431.10653981951896,2745839.5690504946,0.10089716536612568,447.10018725208215,1.0783260281934506,1.0783260281934506,438.8786934747344,446.08712185072864
824014002,1,13,7,221.99895865223007,181.0,40.99895865223007,221.99895865223007,180.9232232755961,856.4215993357789,184.9437430545293,77827.1449565394,0.13182350922593017,50.37197841958414,0.23310786543588646,0.22651358371397837,42.192523643895456,44.0014564038231
824203823,1,13,6,1123.3645510468039,578.0,545.3645510468039,1123.3645510468039,575.1099683560046,9374.181258369792,1293.6588180659962,12370758.062927423,0.08618783235509066,553.8922953037456,0.9435372855481037,0.9435372855481037,545.3645510468039,551.6256767900434
829556735,1,13,6,714.2761241973353,403.0,311.2761241973353,714.2761241973353,397.6022500651614,2489.8412247163546,483.20947631091263,2629157.903486412,0.06985857030053844,315.2501652973893,0.7723973305144798,0.7723973305144798,311.2761241973354,317.90294132416483
829628090,1,13,7,1386.1172922693368,315.0,1071.1172922693368,1386.1172922693368,312.4181864748948,15317.893648439385,549.2768348996289,32116217.78641176,0.08928932573736266,1078.244011087859,3.400372356410593,3.400372356410593,1071.1172922693368,1078.378243054938
831771058,1,13,8,846.1849888112203,407.0,439.18498881122025,846.1849888112203,404.6880225681306,7425.298346997337,444.0153293975512,2751473.457203839,0.10183372667317526,447.5586584394374,1.0790785965877643,1.0790785965877643,439.18498881122,446.2762961926573
824014002,1,17,7,221.40480191286318,181.0,40.40480191286318,221.40480191286318,181.48237960537776,808.057717067589,193.41808303473232,74860.24917613146,0.1283908740147288,49.40248713056156,0.22941922200143877,0.22323094979482408,41.52487918226041,42.513034722702685
824203823,1,17,6,1128.0178987621077,578.0,550.0178987621077,1128.0178987621077,574.9663842035583,10132.591634055463,1344.0763955229418,12606865.083645685,0.08923685977181449,559.1531816888282,0.9515880601420551,0.9515880601420551,550.0178987621078,556.7470064628674
829556735,1,17,6,714.5652498417512,403.0,311.5652498417512,714.5652498417512,396.6661180396794,2480.8308999258998,531.4260138146843,2633683.5884311837,0.06970383759964578,315.5213713980065,0.7731147638753131,0.7731147638753131,311.56524984175115,319.0248979734798
829628090,1,17,7,1387.8464115472532,315.0,1072.8464115472532,1387.8464115472532,311.8814491342857,15401.253319298507,596.8836410530078,32220928.061835717,0.08942040350572632,1080.0003130041755,3.4058616239595345,3.4058616239595345,1072.8464115472532,1080.572146129863
831771058,1,17,8,844.5767000463713,407.0,437.57670004637134,844.5767000463713,403.7727162896333,7541.91526125599,496.243963413275,2733705.7046933486,0.10282571266223547,446.1112906940689,1.0751270271409616,1.0751270271409616,437.5767000463713,445.51824546468555
824014002,1,21,7,221.01312738058502,181.0,40.01312738058502,221.01312738058502,181.32063774545378,786.5025763752782,194.14313724381466,73232.99505015113,0.12689134618666154,48.86259243173862,0.22801016566099833,0.22106700210267977,41.2698399846407,42.15649742442473
824203823,1,21,6,1129.8647460251611,578.0,551.8647460251611,1129.8647460251611,573.9488357070086,9821.588647413724,1402.908987317048,12676383.961092737,0.08771309031917031,560.6926845900786,0.954783297621386,0.954783297621386,551.8647460251611,559.3268845898758
829556735,1,21,6,715.09090574333,403.0,312.09090574333004,715.09090574333,395.45519873400923,2636.4223411239286,548.5620568846674,2646471.6535541755,0.07180360294536016,316.28650902119745,0.7744191209511913,0.7744191209511913,312.09090574333004,320.85463663776216
829628090,1,21,7,1385.9500617146384,315.0,1070.9500617146384,1385.9500617146384,312.4325524062272,15644.054707137144,634.9107816581941,32115330.40283932,0.0902458169746235,1078.2291451234867,3.3998414657607574,3.3998414657607574,1070.9500617146384,1078.1556379235467
831771058,1,21,8,846.6339372894972,407.0,439.6339372894972,846.6339372894972,403.8298132783369,7794.825288952099,506.95796482404944,2761967.927754943,0.10428156004826096,448.41144510997674,1.0801816641019586,1.0801816641019586,439.63393728949717,447.67022059278514
824014002,1,25,7,222.59056634091772,181.0,41.59056634091772,222.59056634091772,182.31497271250254,856.4436426991232,211.9439282723955,79326.61234751092,0.1314748368418369,50.854880309144384,0.23701587332221408,0.22978213448020823,42.89987307132074,42.92953108953358
824203823,1,25,6,1134.9030822815587,578.0,556.9030822815587,1134.9030822815587,573.3149847482067,9757.352816395605,1320.6367151255902,12899050.177440846,0.0870376644922534,565.5956116087679,0.9635001423556383,0.9635001423556383,556.9030822815588,565.051156580887
