TEST_ITEM_COMMUNICATIONKEY,window_size,block_size,num_twins,MSE
1182041425,38,15,10,69168.90788571429
1276335264,38,15,10,492877.2448897959
1285920100,38,15,10,332471.2225632653
1354957437,38,15,10,259613.52117551013
1402591736,38,15,10,42053.679053061205
1556889332,38,15,10,105237.73417142857
1561695466,38,15,10,12533.076702040818
1574713555,38,15,10,1004948.310334694
1582267634,38,15,10,266488.40323265304
1585619152,38,15,10,101301.52845714291
1594262232,38,15,10,115564.55982857144
1594263670,38,15,10,151400.65776326525
1594271549,38,15,10,66578.65321632652
1617994924,38,15,10,87936.5531755102
1711757436,38,15,10,129778.43666122452
716679764,38,16,10,316698.82431836735
735286989,38,16,10,56330.66131428571
796628327,38,16,10,13515.594906122451
803656013,38,16,10,1080290.0166857145
804245827,38,16,10,15816.84306938776
807444298,38,16,10,13435.988571428577
811224241,38,16,10,379231.7418040816
811350832,38,16,10,591469.308367347
811405342,38,16,10,33948.214489795915
813036796,38,16,10,13331.374195918368
815378026,38,16,10,116631.52877551023
821340660,38,16,10,38534.56411428572
821851364,38,16,10,509817.35917551024
824008632,38,16,10,532553.2638285713
824014002,38,16,10,4601.601069387756
824093461,38,16,10,13367.879795918365
829628090,38,16,10,1756644.378253061
830443285,38,16,10,59977.11519183671
831771058,38,16,10,229555.03833469393
831990789,38,16,10,592383.9605795919
832793358,38,16,10,304117.06778775505
832928980,38,16,10,45391.70007346939
832932915,38,16,10,338237.6886204082
832947522,38,16,10,69908.82921632654
832962701,38,16,10,644565.8251346939
833085457,38,16,10,192749.94954285715
833087665,38,16,10,312165.2604979592
836346869,38,16,10,20608.471869387762
836353167,38,16,10,541909.1511102042
837663879,38,16,10,296483.30693877547
837668025,38,16,10,430877.70938775514
837717257,38,16,10,4976.555191836735
842058910,38,16,10,1439076.515297959
845044335,38,16,10,147060.4638040816
847162421,38,16,10,28199.740702040814
848151556,38,16,10,668575.8938448979
848764870,38,16,10,277449.63154285715
850549205,38,16,10,72515.75734693877
850562202,38,16,10,21363.639926530606
850564755,38,16,10,145734.0091755102
850575936,38,16,10,216657.68596734694
856030354,38,16,10,8004.413869387756
856030824,38,16,10,16642.636497959185
856065671,38,16,10,3791.081232653061
860861951,38,16,10,55084.551542857145
863526628,38,16,10,425453.7755102041
868192553,38,16,10,969.3581306122452
869459445,38,16,10,171558.9714612245
929877038,38,16,10,11081.637967346942
943969594,38,16,10,461952.8458693877
943981017,38,16,10,192212.27758367345
1030393072,38,16,10,55462.9996
1035064903,38,16,10,37015.51264489795
1035065755,38,16,10,49854.96656326531
1035556462,38,16,10,2861.4577224489794
1037689383,38,16,10,90149.58076734691
1061289615,38,16,10,284724.1273469387
1062867487,38,16,10,27822.957681632655
1063668113,38,16,10,45880.51653061225
1063721481,38,16,10,383051.72959183675
1064483626,38,16,10,299256.9751755101
1064587225,38,16,10,14349.897502040814
1064614421,38,16,10,154281.6940734694
1064646595,38,16,10,123926.38441632653
1066797131,38,16,10,77449.42347755103
1069872187,38,16,10,54757.0073469388
1085391770,38,16,10,40997.36329795918
1088105426,38,16,10,102237.38775510204
1088112515,38,16,10,230385.2334693877
1088136910,38,16,10,27021.526620408153
1088218093,38,16,10,148788.47780408163
1089781589,38,16,10,201120.87917551017
1089827822,38,16,10,52862.17746122449
1091814217,38,16,10,188503.52705306117
1093205481,38,16,10,82586.9467020408
1093460235,38,16,10,222458.06396734697
1100406492,38,16,10,86214.2325795918
1104772642,38,16,10,42719.471632653054
1105145372,38,16,10,23288.184906122446
1105151446,38,16,10,32804.61893061225
1105152913,38,16,10,34055.7862122449
1107699346,38,16,10,1024839.7241142857
1107705014,38,16,10,231780.63245714287
1108166267,38,16,10,98803.02644081632
1178366721,38,16,10,99251.0652979592
1182041425,38,16,10,58298.998620408194
1276335264,38,16,10,415674.3256408164
1285920100,38,16,10,313272.8482938775
1354957437,38,16,10,340892.62298775505
1402591736,38,16,10,25292.420661224493
1556889332,38,16,10,95928.62958367345
1561695466,38,16,10,9673.244693877552
1574713555,38,16,10,1124793.8509306125
1582267634,38,16,10,272277.6546857143
1585619152,38,16,10,142573.60950204087
1594262232,38,16,10,85492.63591836735
1594263670,38,16,10,142972.43182857143
1594271549,38,16,10,40764.998032653064
1617994924,38,16,10,91825.13959183672
1711757436,38,16,10,119138.61668571425
716679764,38,17,10,301313.025665306
735286989,38,17,10,54942.235461224496
796628327,38,17,10,13394.07947755102
803656013,38,17,10,909319.8112244898
804245827,38,17,10,14534.178571428572
807444298,38,17,10,18515.55154285714
811224241,38,17,10,440645.94039999996
811350832,38,17,10,595495.8679102042
811405342,38,17,10,39848.95460408163
813036796,38,17,10,17471.677028571434
815378026,38,17,10,121905.51688979591
821340660,38,17,10,55376.54591836735
821851364,38,17,10,328080.04469387775
824008632,38,17,10,398479.4423755101
824014002,38,17,10,4842.436767346939
824093461,38,17,10,21020.178571428572
829628090,38,17,10,1671024.906212245
830443285,38,17,10,73636.2016244898
831771058,38,17,10,277634.8761714286
831990789,38,17,10,601859.1581632653
832793358,38,17,10,310429.99192653067
832928980,38,17,10,29707.563583673465
832932915,38,17,10,237094.57142857142
832947522,38,17,10,89501.80874285713
832962701,38,17,10,607234.814457143
833085457,38,17,10,188471.98615510206
833087665,38,17,10,328444.6718285714
836346869,38,17,10,24693.977763265302
836353167,38,17,10,965406.1753061223
837663879,38,17,10,287233.49631836737
837668025,38,17,10,469054.30905306136
837717257,38,17,10,6525.158334693877
842058910,38,17,10,1321803.4068244894
845044335,38,17,10,176192.3635836735
847162421,38,17,10,45592.00629387754
848151556,38,17,10,847186.093542857
848764870,38,17,10,265434.027755102
850549205,38,17,10,50740.388212244885
850562202,38,17,10,19070.729502040816
850564755,38,17,10,151345.41629387756
850575936,38,17,10,227360.61984489803
856030354,38,17,10,10427.5793877551
856030824,38,17,10,14890.072318367347
856065671,38,17,10,4045.6180897959184
860861951,38,17,10,50548.771224489785
863526628,38,17,10,537288.7726612244
868192553,38,17,10,821.2911918367348
869459445,38,17,10,126587.90200816328
929877038,38,17,10,15662.663640816329
943969594,38,17,10,453023.1033795919
943981017,38,17,10,175951.29844081635
1030393072,38,17,10,49194.678367346925
1035064903,38,17,10,45886.04155918367
1035065755,38,17,10,44606.176522448986
1035556462,38,17,10,2638.540889795919
1037689383,38,17,10,78930.22539591839
1061289615,38,17,10,285833.3283591837
1062867487,38,17,10,38419.4927265306
1063668113,38,17,10,36519.517844897964
1063721481,38,17,10,325626.11437551025
1064483626,38,17,10,283987.0232163265
1064587225,38,17,10,12665.334489795918
1064614421,38,17,10,145051.78448979594
1064646595,38,17,10,135887.3065387755
1066797131,38,17,10,68325.26223673469
1069872187,38,17,10,50529.59833469388
1085391770,38,17,10,58849.62817142855
1088105426,38,17,10,77938.97456326529
1088112515,38,17,10,261709.7780489796
1088136910,38,17,10,29203.181257142853
1088218093,38,17,10,245263.1446204081
1089781589,38,17,10,231966.90836734697
1089827822,38,17,10,45305.72946122449
1091814217,38,17,10,134294.70578775514
1093205481,38,17,10,123678.92031836734
1093460235,38,17,10,145924.10184489796
1100406492,38,17,10,61885.351216326526
1104772642,38,17,10,34452.219591836736
1105145372,38,17,10,24100.93387755102
1105151446,38,17,10,41566.05632653062
1105152913,38,17,10,24096.54403265306
1107699346,38,17,10,1140090.0997469386
1107705014,38,17,10,227011.8869877551
1108166267,38,17,10,124792.36906938773
1178366721,38,17,10,145627.47147755104
1182041425,38,17,10,92981.8112244898
1276335264,38,17,10,592415.6461959184
1285920100,38,17,10,332778.82020408165
1354957437,38,17,10,446023.63502857136
1402591736,38,17,10,47406.76123265307
1556889332,38,17,10,101817.07284897957
1561695466,38,17,10,8700.615869387757
1574713555,38,17,10,1130169.5976816327
1582267634,38,17,10,292079.5164979591
1585619152,38,17,10,120232.46578775506
1594262232,38,17,10,122405.72815510207
1594263670,38,17,10,172021.70122448978
1594271549,38,17,10,68592.1673387755
1617994924,38,17,10,113362.47225306122
1711757436,38,17,10,129802.27208979592
716679764,38,18,10,370591.40734693885
735286989,38,18,10,54100.14866122448
796628327,38,18,10,14217.51982857143
803656013,38,18,10,702963.0039510204
804245827,38,18,10,16416.654195918367
807444298,38,18,10,15093.172726530616
811224241,38,18,10,359865.64313469396
811350832,38,18,10,487374.6470122448
811405342,38,18,10,29816.14265306123
813036796,38,18,10,18423.34674285714
815378026,38,18,10,124293.57825306123
821340660,38,18,10,51612.366008163255
821851364,38,18,10,392463.61714285705
824008632,38,18,10,502859.1155183674
824014002,38,18,10,9199.35453877551
824093461,38,18,10,22205.706930612243
829628090,38,18,10,2430365.8351918366
830443285,38,18,10,58116.28123265306
831771058,38,18,10,297335.600032653
831990789,38,18,10,285506.3124489796
832793358,38,18,10,292177.2609306122
832928980,38,18,10,48288.432742857134
832932915,38,18,10,294271.2628897959
832947522,38,18,10,73090.67673469387
832962701,38,18,10,583928.994089796
833085457,38,18,10,124708.15294693876
833087665,38,18,10,407786.12482448976
836346869,38,18,10,21932.908930612244
836353167,38,18,10,812636.3010204082
837663879,38,18,10,290896.3668489796
837668025,38,18,10,411364.5284816327
837717257,38,18,10,7100.847314285712
842058910,38,18,10,1470113.3844897961
845044335,38,18,10,158575.97239999994
847162421,38,18,10,49369.39294693878
848151556,38,18,10,847734.3042938777
848764870,38,18,10,283939.0531510204
850549205,38,18,10,80325.21706938776
850562202,38,18,10,26065.63196734693
850564755,38,18,10,158948.50020408165
850575936,38,18,10,197314.4296816326
856030354,38,18,10,10524.542008163266
856030824,38,18,10,12160.49386938776
856065671,38,18,10,6000.2698693877555
860861951,38,18,10,47140.20319183673
863526628,38,18,10,432445.61680816323
868192553,38,18,10,1682.7195020408165
869459445,38,18,10,193139.87960000001
929877038,38,18,10,15683.734946938775
943969594,38,18,10,484109.59719183674
943981017,38,18,10,197949.10591836734
1030393072,38,18,10,55553.01929795918
1035064903,38,18,10,38173.17988571428
1035065755,38,18,10,43635.63921632653
1035556462,38,18,10,3102.4919102040817
1037689383,38,18,10,104678.46511020405
1061289615,38,18,10,295756.75
1062867487,38,18,10,19534.079216326536
1063668113,38,18,10,44929.508400000006
1063721481,38,18,10,396441.5464163264
1064483626,38,18,10,260164.31688979585
1064587225,38,18,10,13734.94723265306
1064614421,38,18,10,169572.418644898
1064646595,38,18,10,144387.77417142855
1066797131,38,18,10,78722.7751510204
1069872187,38,18,10,60390.42007346938
1085391770,38,18,10,33951.98968163265
1088105426,38,18,10,97066.12329795919
1088112515,38,18,10,240419.62631836737
1088136910,38,18,10,40488.65080816326
1088218093,38,18,10,229610.4229877551
1089781589,38,18,10,261569.03897959183
1089827822,38,18,10,50922.387787755106
1091814217,38,18,10,184389.53759999998
1093205481,38,18,10,188843.9863183674
1093460235,38,18,10,194673.1420734694
1100406492,38,18,10,72127.54876734692
1104772642,38,18,10,40128.985926530615
1105145372,38,18,10,24568.195232653063
1105151446,38,18,10,40028.18529795919
1105152913,38,18,10,26777.156661224486
1107699346,38,18,10,1041030.9480489797
1107705014,38,18,10,236686.21482448984
1108166267,38,18,10,141982.53233469388
1178366721,38,18,10,101354.58403265309
1182041425,38,18,10,72816.55786938776
1276335264,38,18,10,297823.2318285714
1285920100,38,18,10,322044.5255428572
1354957437,38,18,10,374476.8637061224
1402591736,38,18,10,53169.91000816327
1556889332,38,18,10,91454.91999183677
1561695466,38,18,10,12559.755297959184
1574713555,38,18,10,890804.0612244898
1582267634,38,18,10,279359.35539591836
1585619152,38,18,10,114686.08731428575
1594262232,38,18,10,108619.85204081633
1594263670,38,18,10,165158.56890612247
1594271549,38,18,10,80835.19408163265
1617994924,38,18,10,119851.78817142858
1711757436,38,18,10,128806.34037551019
716679764,38,19,10,331737.94359999994
735286989,38,19,10,77416.04062040818
796628327,38,19,10,14066.014171428571
803656013,38,19,10,869935.4030612245
804245827,38,19,10,16848.99
807444298,38,19,10,13016.942653061229
811224241,38,19,10,406250.2041714285
811350832,38,19,10,573322.7762530611
811405342,38,19,10,50735.64395102041
813036796,38,19,10,17174.508171428577
815378026,38,19,10,108590.57354285718
821340660,38,19,10,44562.29592653061
821851364,38,19,10,609215.1297959182
824008632,38,19,10,429528.0228897959
824014002,38,19,10,6922.867551020406
824093461,38,19,10,18802.586277551018
829628090,38,19,10,2396804.552253061
830443285,38,19,10,67083.18480816326
831771058,38,19,10,276023.5616653061
831990789,38,19,10,530379.4687020408
832793358,38,19,10,331285.374522449
832928980,38,19,10,40477.214195918365
832932915,38,19,10,288464.9467020408
832947522,38,19,10,65778.77537959183
832962701,38,19,10,630128.80117551
833085457,38,19,10,157110.42530612246
833087665,38,19,10,455772.5800081631
836346869,38,19,10,24584.85619591837
836353167,38,19,10,917263.9158857143
837663879,38,19,10,290461.9345224489
837668025,38,19,10,424011.1528489796
837717257,38,19,10,11058.679795918368
842058910,38,19,10,1434283.251420408
845044335,38,19,10,182188.90413061227
847162421,38,19,10,38709.28502857142
848151556,38,19,10,668433.0610285715
848764870,38,19,10,280436.23970612243
850549205,38,19,10,62729.23346938776
850562202,38,19,10,23479.29792653061
850564755,38,19,10,208576.88955918368
850575936,38,19,10,135345.1951020409
856030354,38,19,10,9899.486522448977
856030824,38,19,10,18363.77469387755
856065671,38,19,10,4971.074318367348
860861951,38,19,10,51357.33498775509
863526628,38,19,10,494458.02621224493
868192553,38,19,10,1741.0243591836731
869459445,38,19,10,195695.2373142857
929877038,38,19,10,26421.37053877551
943969594,38,19,10,460115.37521632656
943981017,38,19,10,195190.85122448974
1030393072,38,19,10,66460.46857142856
1035064903,38,19,10,46238.3534612245
1035065755,38,19,10,42645.41325714285
1035556462,38,19,10,2981.1727673469386
1037689383,38,19,10,87975.81142040818
1061289615,38,19,10,277045.92933877546
1062867487,38,19,10,27252.548277551025
1063668113,38,19,10,37746.01551020409
1063721481,38,19,10,340855.5396816326
1064483626,38,19,10,271211.2801551021
1064587225,38,19,10,11244.874089795918
1064614421,38,19,10,158465.86915102036
1064646595,38,19,10,132140.80558367344
1066797131,38,19,10,81989.69061224489
1069872187,38,19,10,40530.72564081633
1085391770,38,19,10,45936.216122448976
1088105426,38,19,10,90332.9346857143
1088112515,38,19,10,171733.79098775508
1088136910,38,19,10,75497.97142040814
1088218093,38,19,10,127870.72796734693
1089781589,38,19,10,279447.7760326532
1089827822,38,19,10,57775.68966530612
1091814217,38,19,10,107697.00580408164
1093205481,38,19,10,113699.98513469385
1093460235,38,19,10,175697.97978775515
1100406492,38,19,10,75800.11415510203
1104772642,38,19,10,40579.715355102046
1105145372,38,19,10,20651.702293877548
1105151446,38,19,10,41326.06872653061
1105152913,38,19,10,26629.592906122445
1107699346,38,19,10,1058805.4143591837
1107705014,38,19,10,265988.7749469388
1108166267,38,19,10,120384.96225306121
1178366721,38,19,10,113038.89367346937
1182041425,38,19,10,74061.66576326531
1276335264,38,19,10,390688.4808163266
1285920100,38,19,10,332922.23833469383
1354957437,38,19,10,365325.0824489796
1402591736,38,19,10,25850.84813061224
1556889332,38,19,10,89368.0107428571
1561695466,38,19,10,9253.642604081633
1574713555,38,19,10,839075.4884571428
1582267634,38,19,10,330488.93048163265
1585619152,38,19,10,140637.140277551
1594262232,38,19,10,175347.08293061223
1594263670,38,19,10,215560.19915102044
1594271549,38,19,10,109488.33119183673
1617994924,38,19,10,111097.1022367347
1711757436,38,19,10,150973.457722449
716679764,38,20,10,409780.01021224476
735286989,38,20,10,76901.8361714286
796628327,38,20,10,15891.618571428575
803656013,38,20,10,861565.5351102042
804245827,38,20,10,12827.097755102039
807444298,38,20,10,18078.97367346939
811224241,38,20,10,418661.3469387755
811350832,38,20,10,604013.793722449
811405342,38,20,10,34857.647959183676
813036796,38,20,10,22812.7744
815378026,38,20,10,127823.87428571426
821340660,38,20,10,56124.37906938777
821851364,38,20,10,353287.2043755102
824008632,38,20,10,347383.5825632653
824014002,38,20,10,5082.00081632653
824093461,38,20,10,28263.055110204077
829628090,38,20,10,2169950.5918367347
830443285,38,20,10,47518.22670204082
831771058,38,20,10,351955.19102040824
831990789,38,20,10,432339.41482448985
832793358,38,20,10,336856.9795591837
832928980,38,20,10,40454.06207346938
832932915,38,20,10,288206.36656326527
832947522,38,20,10,83109.11493061225
832962701,38,20,10,611421.1766448979
833085457,38,20,10,184575.27982857145
833087665,38,20,10,457089.0267428572
836346869,38,20,10,23500.419787755094
836353167,38,20,10,694838.769787755
837663879,38,20,10,299487.22791020403
837668025,38,20,10,435756.54591836734
837717257,38,20,10,6061.414293877551
842058910,38,20,10,1473571.4071755102
845044335,38,20,10,187998.4495020408
847162421,38,20,10,46224.25795918367
848151556,38,20,10,797793.5851102041
848764870,38,20,10,249982.81488979587
850549205,38,20,10,75554.35078367346
850562202,38,20,10,29915.187551020404
850564755,38,20,10,272046.07020408165
850575936,38,20,10,266610.4905795919
856030354,38,20,10,8169.398163265305
856030824,38,20,10,12895.660408163269
856065671,38,20,10,4894.807273469387
860861951,38,20,10,67962.17857142857
863526628,38,20,10,260776.9634612245
868192553,38,20,10,1259.292702040816
869459445,38,20,10,200623.70870204078
929877038,38,20,10,13956.810408163266
943969594,38,20,10,425082.36502857145
943981017,38,20,10,190455.105722449
1030393072,38,20,10,52281.2280489796
1035064903,38,20,10,48866.12260408164
1035065755,38,20,10,48675.49612244898
1035556462,38,20,10,3436.396538775511
1037689383,38,20,10,93618.13776326532
1061289615,38,20,10,292078.558367347
1062867487,38,20,10,35876.58693061225
1063668113,38,20,10,47925.40326530612
1063721481,38,20,10,384626.2664816326
1064483626,38,20,10,281090.2208244897
1064587225,38,20,10,13406.067746938777
1064614421,38,20,10,157917.8186040816
1064646595,38,20,10,132072.0969387755
1066797131,38,20,10,68260.09106938775
1069872187,38,20,10,81477.73469387754
1085391770,38,20,10,48449.4309877551
1088105426,38,20,10,119664.46180408163
1088112515,38,20,10,240282.76978775513
1088136910,38,20,10,45439.336195918375
1088218093,38,20,10,219086.581355102
1089781589,38,20,10,280010.3741714286
1089827822,38,20,10,45039.203722448976
1091814217,38,20,10,138937.35105306123
1093205481,38,20,10,133214.26020408163
1093460235,38,20,10,170329.08325714292
1100406492,38,20,10,78755.01919183673
1104772642,38,20,10,37733.685510204086
1105145372,38,20,10,24629.155681632656
1105151446,38,20,10,38970.52717551019
1105152913,38,20,10,31732.761436734698
1107699346,38,20,10,1167857.7346938776
1107705014,38,20,10,300099.4279510204
1108166267,38,20,10,149773.04570612244
1178366721,38,20,10,111517.78857142854
1182041425,38,20,10,78558.17119183674
1276335264,38,20,10,427436.3159102041
1285920100,38,20,10,362215.8597224489
1354957437,38,20,10,382330.5637469387
1402591736,38,20,10,49096.85684897959
1556889332,38,20,10,96766.50653877552
1561695466,38,20,10,10296.689722448982
1574713555,38,20,10,1118100.8724489796
1582267634,38,20,10,300490.65217142855
1585619152,38,20,10,101977.32421224489
1594262232,38,20,10,141587.89407346936
1594263670,38,20,10,142264.78121632655
1594271549,38,20,10,86122.69435918369
1617994924,38,20,10,110771.11617142856
1711757436,38,20,10,195572.2179510204
716679764,38,21,10,315303.2964816326
735286989,38,21,10,78463.04150204084
796628327,38,21,10,14550.163265306122
803656013,38,21,10,656017.2212244899
804245827,38,21,10,14272.347518367345
807444298,38,21,10,15953.428440816333
811224241,38,21,10,416579.19884897966
811350832,38,21,10,566189.1614285713
811405342,38,21,10,47359.65004897961
813036796,38,21,10,14543.684375510198
815378026,38,21,10,115781.45680816329
821340660,38,21,10,59812.855599999995
821851364,38,21,10,484072.43992653047
824008632,38,21,10,343251.37469387753
824014002,38,21,10,5451.689885714286
824093461,38,21,10,17865.706930612243
829628090,38,21,10,2391696.6274204077
830443285,38,21,10,52806.84388571428
831771058,38,21,10,298303.9769714286
831990789,38,21,10,551040.8185714284
832793358,38,21,10,284851.9011510204
832928980,38,21,10,50387.85204081633
832932915,38,21,10,268058.0610204081
832947522,38,21,10,82914.8756244898
832962701,38,21,10,619930.0365306122
833085457,38,21,10,220222.9546040816
833087665,38,21,10,184003.8865306123
836346869,38,21,10,21526.979134693876
836353167,38,21,10,848101.974489796
837663879,38,21,10,301519.26154285716
837668025,38,21,10,510755.8385224491
837717257,38,21,10,6483.525355102042
842058910,38,21,10,1431015.4551755104
845044335,38,21,10,142665.21386938775
847162421,38,21,10,44942.06056326531
848151556,38,21,10,703547.8434612246
848764870,38,21,10,268936.05123265303
850549205,38,21,10,74164.15551836738
850562202,38,21,10,32824.20326530611
850564755,38,21,10,95533.22367346943
850575936,38,21,10,252781.26918367346
856030354,38,21,10,9088.629967346938
856030824,38,21,10,18784.801461224484
856065671,38,21,10,4369.283134693879
860861951,38,21,10,64057.90252244899
863526628,38,21,10,509837.6958040816
868192553,38,21,10,1288.053093877551
869459445,38,21,10,221698.77925714292
929877038,38,21,10,12632.917706122447
943969594,38,21,10,524912.4350285714
943981017,38,21,10,220056.85537959187
1030393072,38,21,10,59454.869314285716
1035064903,38,21,10,44654.71457959182
1035065755,38,21,10,52372.83150204082
1035556462,38,21,10,3123.1090285714295
1037689383,38,21,10,83348.89706938772
1061289615,38,21,10,285471.0288653061
1062867487,38,21,10,33079.87278367347
1063668113,38,21,10,51027.768163265304
1063721481,38,21,10,334856.3913795919
1064483626,38,21,10,265242.13886530616
1064587225,38,21,10,15846.627755102045
1064614421,38,21,10,157895.46164081633
1064646595,38,21,10,140641.203877551
1066797131,38,21,10,78092.56737959184
1069872187,38,21,10,32752.595681632643
1085391770,38,21,10,42769.73286530613
1088105426,38,21,10,82054.80662040817
1088112515,38,21,10,277957.22530612245
1088136910,38,21,10,67552.55245714285
1088218093,38,21,10,201168.29988571422
1089781589,38,21,10,249541.53407346935
1089827822,38,21,10,53436.475518367355
1091814217,38,21,10,115186.15170612243
1093205481,38,21,10,184439.3059510204
1093460235,38,21,10,237648.4504816326
1100406492,38,21,10,79424.3162367347
1104772642,38,21,10,45111.72325714286
1105145372,38,21,10,22201.696359183676
1105151446,38,21,10,45164.61174693877
1105152913,38,21,10,33556.50170612244
1107699346,38,21,10,1117448.0807428572
1107705014,38,21,10,255543.72064489793
1108166267,38,21,10,221346.54807346943
1178366721,38,21,10,129670.4081632653
1182041425,38,21,10,131040.47572244894
1276335264,38,21,10,384093.47066122445
1285920100,38,21,10,389052.2130612245
1354957437,38,21,10,362271.360089796
1402591736,38,21,10,44573.595134693875
1556889332,38,21,10,60545.63017142856
1561695466,38,21,10,11510.491559183673
1574713555,38,21,10,1140868.4719918366
1582267634,38,21,10,405324.15768163267
1585619152,38,21,10,214152.28684897954
1594262232,38,21,10,179269.9295591837
1594263670,38,21,10,177110.5695591837
1594271549,38,21,10,83910.44408163264
1617994924,38,21,10,82073.78697142858
1711757436,38,21,10,126021.24306122452
716679764,38,22,10,370414.5022367346
735286989,38,22,10,55409.386742857154
796628327,38,22,10,9931.916889795917
803656013,38,22,10,1240501.6813959186
804245827,38,22,10,15358.302726530612
807444298,38,22,10,18849.93040816326
811224241,38,22,10,410005.63901224494
811350832,38,22,10,555693.1804408163
811405342,38,22,10,40759.911991836736
813036796,38,22,10,18143.466277551022
815378026,38,22,10,170747.97657959186
821340660,38,22,10,42984.50233469387
821851364,38,22,10,260319.7344897958
824008632,38,22,10,388434.80535510206
824014002,38,22,10,5247.321559183672
824093461,38,22,10,25752.434440816327
829628090,38,22,10,2240714.3161714287
830443285,38,22,10,89706.66817142854
831771058,38,22,10,311970.2169061225
831990789,38,22,10,313542.5978448978
832793358,38,22,10,295058.75960000005
832928980,38,22,10,44726.505102040814
832932915,38,22,10,284375.7115020408
832947522,38,22,10,64964.54909387755
832962701,38,22,10,603434.6042775509
833085457,38,22,10,175012.27082448985
833087665,38,22,10,316601.50530612236
836346869,38,22,10,18143.574685714295
836353167,38,22,10,585095.3740081631
837663879,38,22,10,292615.0760081634
837668025,38,22,10,455218.5920897959
837717257,38,22,10,4530.283395918367
842058910,38,22,10,1339611.1369387757
845044335,38,22,10,116504.02523265308
847162421,38,22,10,58230.73445714286
848151556,38,22,10,856333.6522448979
848764870,38,22,10,259376.31644081633
850549205,38,22,10,75694.83183673472
850562202,38,22,10,32432.45984489796
850564755,38,22,10,146584.86566530608
850575936,38,22,10,175839.80632653052
856030354,38,22,10,7591.887175510204
856030824,38,22,10,17654.915102040817
856065671,38,22,10,4684.319314285714
860861951,38,22,10,65696.33335510202
863526628,38,22,10,513900.7090530612
868192553,38,22,10,1822.1695591836742
869459445,38,22,10,174724.5918367347
929877038,38,22,10,15623.928620408165
943969594,38,22,10,499060.1732163266
943981017,38,22,10,190915.8788244898
1030393072,38,22,10,53551.5991510204
1035064903,38,22,10,47181.04705306122
1035065755,38,22,10,43026.71493061226
1035556462,38,22,10,3146.341257142856
1037689383,38,22,10,72331.76574693875
1061289615,38,22,10,294224.85938775516
1062867487,38,22,10,23544.434702040813
1063668113,38,22,10,40979.372497959186
1063721481,38,22,10,341088.3756653061
1064483626,38,22,10,337694.4202040817
1064587225,38,22,10,14208.939885714286
1064614421,38,22,10,160736.92737959186
1064646595,38,22,10,129486.36617142857
1066797131,38,22,10,66171.47931428571
1069872187,38,22,10,77871.52992653061
1085391770,38,22,10,53941.29445714287
1088105426,38,22,10,166230.68057959183
1088112515,38,22,10,268436.81040816323
1088136910,38,22,10,41827.54751836733
1088218093,38,22,10,196431.2610204082
1089781589,38,22,10,342377.2133551021
1089827822,38,22,10,51483.24841632653
1091814217,38,22,10,213776.2267020408
1093205481,38,22,10,170015.68551020406
1093460235,38,22,10,152803.6521142857
1100406492,38,22,10,106699.3469387755
1104772642,38,22,10,38243.33913469387
1105145372,38,22,10,21960.893869387757
1105151446,38,22,10,29366.99905306122
1105152913,38,22,10,34563.60890612245
1107699346,38,22,10,1215824.8507020406
1107705014,38,22,10,207590.36421224495
1108166267,38,22,10,93218.78343673468
1178366721,38,22,10,132324.3959102041
1182041425,38,22,10,106472.0348979592
1276335264,38,22,10,333199.6846040816
1285920100,38,22,10,354454.18098775507
1354957437,38,22,10,399058.85664489795
1402591736,38,22,10,42126.71595102042
1556889332,38,22,10,124691.2696816327
1561695466,38,22,10,16727.3964
1574713555,38,22,10,933855.1581632653
1582267634,38,22,10,337233.170767347
1585619152,38,22,10,148763.5201306123
1594262232,38,22,10,120401.23213061225
1594263670,38,22,10,155007.12061224488
1594271549,38,22,10,74872.21306122448
1617994924,38,22,10,86146.75489795918
1711757436,38,22,10,211445.82213061227
716679764,38,23,10,407655.04955918365
735286989,38,23,10,61645.972375510195
796628327,38,23,10,14753.652334693877
803656013,38,23,10,697518.0543591838
804245827,38,23,10,15356.895502040818
807444298,38,23,10,17272.174661224497
811224241,38,23,10,395286.04035918374
811350832,38,23,10,660176.1475591836
811405342,38,23,10,39928.63970612243
813036796,38,23,10,14576.773314285712
815378026,38,23,10,99164.5785795918
821340660,38,23,10,47748.917093877535
821851364,38,23,10,232629.75166530622
824008632,38,23,10,408931.6566448979
824014002,38,23,10,7765.78266122449
824093461,38,23,10,28769.130971428578
829628090,38,23,10,1948561.693877551
830443285,38,23,10,74032.00754285714
831771058,38,23,10,284118.12129795924
831990789,38,23,10,426758.29694693885
832793358,38,23,10,284565.95502857136
832928980,38,23,10,37116.37951836735
832932915,38,23,10,256888.53494693877
832947522,38,23,10,67102.33739591837
832962701,38,23,10,528334.2013387755
833085457,38,23,10,201380.7209469388
833087665,38,23,10,208627.90530612247
836346869,38,23,10,23752.334073469392
836353167,38,23,10,1015799.4816
837663879,38,23,10,296765.0120081632
837668025,38,23,10,474680.66098775505
837717257,38,23,10,6712.063314285717
842058910,38,23,10,1487353.1385714288
845044335,38,23,10,231452.45897142854
847162421,38,23,10,39615.44911020409
848151556,38,23,10,819542.7807673467
848764870,38,23,10,270234.1139918367
850549205,38,23,10,70644.73772244898
850562202,38,23,10,35166.200457142855
850564755,38,23,10,160905.63111020412
