TEST_ITEM_COMMUNICATIONKEY,BLOCK_SIZE,WINDOW_SIZE,TWIN_NUMBER,MEAN_SAMPLE,MEAN_TEST,BIAS,VARIANCE,CV,RMSE,MAPE,MPE,MAE,WASSERSTEIN
803656013,28,9,10,916.2716115102719,239.99999999999997,676.2716115102719,179063.88954691627,46.182748494482986,28.244492002401806,282.3322451018275,281.77983812928005,677.597388244386,791.7519234280797
804245827,28,9,7,207.97362356038497,144.99999999999997,62.97362356038499,3426.1030130032304,28.144397096618334,9.27229546705366,48.32662686617507,43.430085214058636,70.07360895595383,78.49518397974798
716679764,28,13,9,991.510120494857,553.0,438.510120494857,209170.68168879618,46.12679229980593,25.17161374218488,87.62249291435401,79.29658598460347,484.5523858163776,621.1806312671637
735286989,28,13,7,909.6752668801997,860.0,49.67526688019973,83238.55816861802,31.715815851911106,17.110119696256746,26.860985099894435,5.776193823279015,231.00447185909218,274.1989151865726
796628327,28,13,8,246.72275698852866,138.0,108.72275698852866,4262.504023790334,26.462032079517613,11.26140878526802,80.01067249036544,78.78460651342655,110.41472803670429,126.47961347582375
803656013,28,13,10,924.7409966381438,239.99999999999997,684.7409966381438,183582.9163213021,46.33359739220182,28.420867692309695,285.9175036917081,285.30874859922653,686.2020088600995,800.0549520289663
804245827,28,13,7,210.08565512541077,144.99999999999997,65.0856551254108,3553.167475874877,28.37340385949859,9.39452327617325,49.73224918109996,44.88665870717987,72.11176131259494,77.5452999040601
716679764,28,17,9,992.7162356404941,553.0,439.7162356404941,211111.75260574627,46.28402088367655,25.218512339323418,87.82866635259786,79.51468998923947,485.6925249298662,618.3356248477755
735286989,28,17,7,906.871520018755,860.0,46.87152001875495,82935.21969522463,31.755849605457747,17.081398001044718,26.960127301770992,5.450176746366871,231.8570947952305,268.08101261779774
796628327,28,17,8,246.61055384333855,138.0,108.61055384333855,4273.713974509189,26.508861000405197,11.259101701288653,79.84492203839515,78.70329988647718,110.18599241298534,125.89332417593047
803656013,28,17,10,928.1474070727803,239.99999999999997,688.1474070727803,183741.4245908627,46.18347247899978,28.47337657181497,287.30445470838515,286.72808628032516,689.5306913001243,801.4288139169696
804245827,28,17,7,209.18963075692878,144.99999999999997,64.1896307569288,3622.254236840322,28.770625979270903,9.380396285385947,49.26142323441463,44.268710866847464,71.42906368990118,74.43515239864155
716679764,28,21,9,977.0821841470591,553.0,424.08218414705914,207641.51392917967,46.63650525951539,24.94964346279772,85.4261489623152,76.68755590362734,472.40660376160315,598.2274751396925
735286989,28,21,7,904.9506227526754,860.0,44.95062275267537,81162.02737044588,31.48122042444467,16.982753431555764,26.500674540327253,5.226816599148292,227.9058010468144,259.1891599184848
796628327,28,21,8,247.0634863560068,138.0,109.06348635600679,4292.301226731746,26.517741376711108,11.279570581095383,80.04841523324389,79.03151185217881,110.46681302187658,125.68350635335484
803656013,28,21,10,942.8014354515091,239.99999999999997,702.8014354515091,190377.50355363166,46.27938496315154,28.761584164416462,293.6203570101794,292.8339314381288,704.6888568244304,816.800715405501
804245827,28,21,7,213.28876794730127,144.99999999999997,68.2887679473013,3756.986461186574,28.737688267304414,9.579270487720663,51.714401697059984,47.09570203262163,74.98588246073697,75.77635189005167
716679764,28,25,9,1007.05109972018,553.0,454.05109972018,214552.96926954918,45.995543666065245,25.468132151590385,90.17486957300895,82.10688964198557,498.66702873873953,617.7138036760509
735286989,28,25,7,905.9676396750946,860.0,45.967639675094574,79771.54657806143,31.17534876155525,16.91611071121561,26.359321086261602,5.345074380824944,226.69016134184972,251.64536478438524
796628327,28,25,8,245.15069164344555,138.0,107.15069164344555,4164.303175920019,26.323161434571603,11.184018441952079,78.66678546775371,77.64542872713446,108.56016394550014,123.03637385512174
803656013,28,25,10,941.5338916220267,239.99999999999997,701.5338916220267,191231.45842110956,46.4455073216641,28.751848158922037,293.0252103967499,292.30578817584444,703.2605049521998,815.449154716223
804245827,28,25,7,213.88352688721648,144.99999999999997,68.8835268872165,4060.666158037508,29.793484979211037,9.687011553341808,52.355645057109044,47.50588061187344,75.9156853328081,75.73375352840834
716679764,28,29,9,997.8387052207738,553.0,444.8387052207738,218633.88431378617,46.85957976304566,25.40433054654367,88.9743998308543,80.44099551912723,492.02843106462433,604.9729686308424
735286989,28,29,7,896.7760307014632,860.0,36.77603070146324,81906.20567584834,31.913498199656804,16.98663609762203,26.68314111506697,4.276282639705033,229.47501358957598,248.98094434329317
796628327,28,29,8,244.78939018543363,138.0,106.78939018543363,4320.762556632178,26.852678361468215,11.198138731257227,78.62373206085121,77.38361607640117,108.5007502439747,122.52130976957694
803656013,28,29,10,943.8877772686491,239.99999999999997,703.8877772686491,191728.595943444,46.389862326478124,28.79179028978724,293.92339881333595,293.28657386193714,705.4161571520061,816.7263561189258
804245827,28,29,7,214.0799848848599,144.99999999999997,69.07998488485993,3953.6556643759254,29.37131262508969,9.664960179544986,52.48263229281874,47.64136888611033,76.09981682458715,73.50210313055295
716679764,28,33,9,983.3997363967679,553.0,430.39973639676793,205646.0758131277,46.113716553390034,25.00423906415478,86.59123365629505,77.82997041532876,478.84952211931164,576.4139841325615
735286989,28,33,7,902.5076255746428,860.0,42.507625574642816,82150.37778129733,31.75805543009538,17.022156727920535,26.758008642751406,4.942747159842183,230.11887432766213,244.27808678459687
796628327,28,33,8,243.01811590545233,138.0,105.01811590545233,4305.778178005958,27.001455591813478,11.12802240896837,77.47287774885149,76.10008398945821,106.91257129341504,120.27870200343703
803656013,28,33,10,951.9387529213714,239.99999999999997,711.9387529213714,200442.35638269386,47.03116565315289,29.00018598670901,297.21184582774885,296.64114705057136,713.308429986597,827.3878749299632
804245827,28,33,7,217.18765043248553,144.99999999999997,72.18765043248555,4041.8482007307834,29.272166873132484,9.807753152079073,54.28190514576365,49.78458650516248,78.70876246135728,75.65641633573647
716679764,28,37,9,996.9159635478542,553.0,443.9159635478542,215233.52258091187,46.53678818211347,25.339730524491607,88.67969265675842,80.27413445711646,490.3987003918741,581.6943400282486
735286989,28,37,7,897.6081547043756,860.0,37.60815470437558,83647.55133959842,32.22106022143188,17.07787385151359,26.88743917793644,4.373041244694831,231.23197693025338,241.91656820578598
796628327,28,37,8,243.6367728066351,138.0,105.6367728066351,4198.755842057383,26.596070305698234,11.13224723560256,77.83087221578398,76.54838609176457,107.40660365778189,120.0093462142867
803656013,28,37,10,950.9891588549391,239.99999999999997,710.9891588549391,190631.58932138764,45.91154082594709,28.885088757119963,296.8138858544031,296.2454828562246,712.3533260505675,821.4830598295193
804245827,28,37,7,216.64329294780603,144.99999999999997,71.64329294780606,4078.255060628941,29.477587936484852,9.796634150720456,54.033282837789855,49.40916755021106,78.34826011479527,75.07211883069158
716679764,28,41,9,995.7665796581142,553.0,442.7665796581142,207899.6881172682,45.78986601029069,25.210399894176884,88.41726945726714,80.0662892690984,488.9475000986873,570.283874214615
735286989,28,41,7,892.5629874201524,860.0,32.56298742015235,80574.843267885,31.802470690565237,16.90321649282849,26.415625391811993,3.786393886064221,227.1743783695831,231.1770322467043
796628327,28,41,8,243.9174538831566,138.0,105.91745388315661,4303.512943556602,26.89482227434004,11.16187255634688,77.85729141628984,76.75177817620043,107.44306215447997,120.28265573206734
803656013,28,41,10,952.077517077295,239.99999999999997,712.077517077295,193348.7205559654,46.18472283775044,28.929239476547544,297.244561293871,296.6989654488729,713.3869471052903,822.6686450267631
804245827,28,41,7,215.33690582885296,144.99999999999997,70.33690582885299,4192.056282166459,30.0673452210914,9.77751899177715,53.532760870859185,48.50821091645033,77.62250326274578,73.56429991650828
716679764,28,45,9,976.2852941506054,553.0,423.2852941506054,206283.3069907138,46.52166985874353,24.91684599968801,86.04447732224453,76.54345283012756,475.82595959201234,545.2035463284266
735286989,28,45,7,897.3973393209347,860.0,37.39733932093475,85674.15517192284,32.616708907737646,17.177917911226803,27.046640755619457,4.348527828015674,232.6011104983273,236.5617653357906
796628327,28,45,8,241.8259648551795,138.0,103.8259648551795,4367.297358079798,27.327723334122577,11.093857325621531,76.50800720078077,75.23620641679676,105.58104993707747,117.51133141965201
803656013,28,45,10,938.5457502480834,239.99999999999997,698.5457502480834,190748.96796758735,46.534564183859636,28.702642592724455,291.7488172821776,291.06072927003476,700.1971614772262,808.2699305461673
804245827,28,45,7,216.09750840314106,144.99999999999997,71.09750840314109,4100.247558739011,29.6316121029354,9.78173316937522,53.8874843891613,49.03276441595939,78.13685236428385,73.19802943978641
716679764,28,49,9,976.6232157774423,553.0,423.6232157774423,200662.03950082767,45.86755254237948,24.83017610899317,85.18519113484933,76.604559815089,471.0741069757169,538.1588294681507
735286989,28,49,7,892.299412604871,860.0,32.29941260487101,82989.38750449166,32.284991215354175,17.025975391853034,26.662898300146683,3.755745651729177,229.30092538126144,228.07339822633213
796628327,28,49,8,243.21279806598324,138.0,105.21279806598324,4476.19825774621,27.508583813332233,11.16616869844836,77.72071208801948,76.2411580188284,107.25458268146687,118.29987928532957
