TEST_ITEM_COMMUNICATIONKEY,BLOCK_SIZE,WINDOW_SIZE,TWIN_NUMBER,MEAN_SAMPLE,MEAN_TEST,BIAS,RESAMPLING_MEAN_TWIN,RESAMPLING_MEAN_TEST,RESAMPLING_VARIANCE_TWIN,RESAMPLING_VARIANCE_TEST,TARGET_VARIANCE,CV,RMSE,MAPE,MPE,MAE,WASSERSTEIN,MAX_TWIN_NUM
868192553,1,1,1,83.41837776913937,126.0,-42.58162223086063,83.41837776913937,126.4420160060772,51.33902929195057,57.628827139281206,81957.37900722392,0.08589385337651141,43.18024526451506,0.3379493827846081,-0.3379493827846081,42.581622230860624,43.026843729919456,1
869458445,1,1,1,,807.0,,,807.3986337324535,,519.2018708230278,0.0,,,,,,,1
869459445,1,1,1,,921.0,,,921.6226228067321,,925.6462385437296,0.0,,,,,,,1
943969594,1,1,1,64.9727709148568,820.0,-755.0272290851432,64.9727709148568,813.8799263109885,35.90298495059709,528.3013226795994,35771106.9741806,0.09222186269902992,755.0510046645456,0.9207649135184673,-0.9207649135184673,755.0272290851432,749.1000553233338,1
943981017,1,1,1,254.8457089907283,720.0,-465.1542910092717,254.8457089907283,717.0022763372073,129.92410049975587,736.7531957405436,14995562.280490506,0.044726769765542934,465.2939270448712,0.6460476264017663,-0.6460476264017663,465.1542910092717,462.42490749502974,1
1045359838,1,1,1,467.6520315307441,1537.9999999999998,-1070.3479684692556,467.6520315307441,1528.699626508336,348.216128532438,16087.632179033551,149072255.99626496,0.03990263871765794,1070.5106210284862,0.6959349599930142,-0.6959349599930142,1070.3479684692556,1066.5556226074439,1
1061284288,1,1,1,231.91442209761829,863.0,-631.0855779023817,231.91442209761829,850.6686610149195,124.7123310342638,1613.6371655273463,47569398.34900259,0.0481533982622645,631.1843779494367,0.7312694993075106,-0.7312694993075106,631.0855779023818,619.4340805429272,1
1061289615,1,1,1,86.0639792918429,457.0,-370.9360207081571,86.0639792918429,453.88866328942345,71.89697537658259,367.4276575265624,18203692.4218999,0.09852215162058639,371.0329209573983,0.8116761941097529,-0.8116761941097529,370.9360207081571,367.98013743814914,1
1062867487,1,1,1,218.87285042299894,146.0,72.87285042299894,218.87285042299894,145.5481647644411,223.16982616741836,88.90394808595596,636962.0957497623,0.06825364412573455,74.38832001692332,0.49912911248629416,0.49912911248629416,72.87285042299895,73.53293595247136,1
1064483626,1,1,1,849.1987272484687,578.0,271.1987272484687,849.1987272484687,576.803311927738,733.328506710514,650.8053661293875,7870943.823562188,0.031888930151391146,272.54738701352437,0.46920195025686623,0.46920195025686623,271.1987272484687,272.4003577279098,1
1064587225,1,1,1,238.41563230419507,284.0,-45.58436769580493,238.41563230419507,284.6277882634042,151.9673119503605,390.1201320465303,104936.1125750451,0.051705931108839226,47.221837005528535,0.16050893032575708,-0.1605083369570596,45.58453621251501,46.80757877561046,1
1064614421,1,1,1,162.01900508902898,415.99999999999994,-253.98099491097096,162.01900508902898,413.0116679716254,148.37076669824225,648.5001069807041,7336704.371006182,0.07518101928549753,254.27291743845805,0.6105312377667572,-0.6105312377667572,253.98099491097096,251.34419307585782,1
1066797131,1,1,1,101.94645693709177,121.0,-19.053543062908233,101.94645693709177,120.83195103101488,75.94142419065243,131.41013754523473,51644.02130608683,0.08548053505975532,20.95182396453232,0.15805753311615955,-0.15746729804056384,19.124961507055303,19.08661805260294,1
1085302391,1,1,1,2310.288024182969,224.0,2086.288024182969,2310.288024182969,223.58046582514902,7141.868781236001,133.13086418873644,400895553.3116057,0.03657967195421362,2087.9989436373075,9.313785822245395,9.313785822245395,2086.2880241829685,2087.9832993672107,1
1085391770,1,1,1,468.2841923389639,512.0,-43.71580766103608,468.2841923389639,512.370243082754,419.97968297703335,347.2678188290651,233102.52737035445,0.04376275385030642,48.28096439005474,0.08574277421462916,-0.08538243683796105,43.90030039789013,44.129127086137466,1
1088115601,1,1,1,383.43713467337574,615.9999999999999,-232.56286532662415,383.43713467337574,614.6802947882064,331.266323306487,431.3638184132027,5963477.4737633765,0.04746729387308253,233.27398623128985,0.3775371190367276,-0.3775371190367276,232.56286532662415,231.25760552154233,1
1088136910,1,1,1,653.5189422472502,572.0,81.51894224725015,653.5189422472502,570.4914393674615,503.95759782731665,564.5393997178905,772893.4103338305,0.03435095523343296,84.5535069818977,0.1425167925759811,0.14251563329938813,81.5196053534612,83.03866120014266,1
1092083846,1,1,1,1114.9212640863618,300.0,814.9212640863618,1114.9212640863618,297.4188737827779,1370.3016689837532,219.77802572888535,79458732.26092458,0.033201973210615035,815.7615879220458,2.716404213621206,2.716404213621206,814.9212640863618,817.8036247607204,1
1105152913,1,1,1,430.42657763338127,160.0,270.42657763338127,430.42657763338127,156.54149582883704,413.78641483897866,126.1487069712371,8781408.29178403,0.04725949037606579,271.1905608706582,1.6901661102086332,1.6901661102086332,270.42657763338127,274.0368164221329,1
1178366721,1,1,1,83.48375920952718,276.0,-192.5162407904728,83.48375920952718,276.4279287997071,34.63535969016031,135.6418690968383,4905406.434786842,0.07049492524028782,192.60617416839335,0.6975226115596842,-0.6975226115596842,192.5162407904728,193.0304063883808,1
1182041425,1,1,1,24.010007356449044,418.0,-393.989992643551,24.010007356449044,416.1299589079031,14.714428335482866,214.4264848868966,10569724.446771,0.15976417604765109,394.008665807747,0.9425597910132799,-0.9425597910132799,393.989992643551,392.26915550487826,1
1276335264,1,1,1,,181.99999999999997,,,182.48639297096267,,110.00286807696448,0.0,,,,,,,1
1281740511,1,1,1,,71.0,,,71.52531964859125,,35.24893758604418,0.0,,,,,,,1
1288996309,1,1,1,,0.0,,,,,,0.0,,,,,,,1
1402591736,1,1,1,,160.0,,,161.47686470695626,,99.9565246171032,0.0,,,,,,,1
1447265146,1,1,1,557.5441461738104,78.0,479.5441461738104,557.5441461738104,78.56189674968196,646.1578922153049,43.57285831413435,13515528.535496905,0.04559214930694298,480.21739454312166,6.148001874023212,6.148001874023212,479.5441461738105,479.3519649148404,1
1462081956,1,1,1,,0.0,,,,,,0.0,,,,,,,1
1556774133,1,1,1,,145.0,,,139.3808626359736,,93.5903353893253,0.0,,,,,,,1
1561695466,1,1,1,9.02195054483696,82.0,-72.97804945516305,9.02195054483696,76.39053222319062,3.7475483656323525,94.26695650987287,282359.89490988513,0.2145720651777947,73.0037208000103,0.8899762128678419,-0.8899762128678419,72.97804945516305,67.81953842450022,1
1574713555,1,1,1,,117.0,,,117.38553129802521,,69.60355676247428,0.0,,,,,,,1
1585619152,1,1,1,1154.2882338469917,787.0,367.2882338469917,1154.2882338469917,785.4983785371118,1122.8209004235266,1209.592100697504,8847050.240426656,0.029029594893100866,368.8135946828235,0.4666940709618702,0.4666940709618702,367.2882338469919,368.79331832230474,1
1587446900,1,1,1,1441.2999902875952,0.0,1441.2999902875952,1441.2999902875952,,981.4651309301815,,91859759.81402788,0.021736171582425724,1441.6404292104019,inf,inf,1441.2999902875952,,1
1594262232,1,1,1,1482.7277366236467,1010.0,472.7277366236467,1482.7277366236467,1003.5001015530593,1001.0659514704156,812.2146643889733,10032291.233884433,0.021338797072279377,473.7853722148736,0.46804726398380847,0.46804726398380847,472.7277366236466,479.2382078367757,1
1594263670,1,1,1,,745.0,,,745.3357022799664,,617.0210470258847,0.0,,,,,,,1
1594269323,1,1,1,,798.0,,,796.9216326067298,,1286.2876807449543,0.0,,,,,,,1
1594271549,1,1,1,1870.610891135446,0.0,1870.610891135446,1870.610891135446,,3200.74696138899,,154375125.1988651,0.030244207732393107,1871.4662307922995,inf,inf,1870.610891135446,,1
1602841085,1,1,1,205.90500944361975,220.0,-14.094990556380253,205.90500944361975,220.52612204172263,173.9640231061141,140.4729116989082,31051.82576159328,0.0640564414764408,19.303698658302835,0.07271407759991784,-0.06406813889263752,15.997097071981926,14.686022938564728,1
1603782512,1,1,1,551.0465866918569,473.0,78.04658669185687,551.0465866918569,474.06998913838424,486.682903731609,409.7665088168781,412732.37209723284,0.040034529478760426,81.10457815673008,0.1650033545282385,0.1650033545282385,78.04658669185682,76.9992503303011,1
1617994924,1,1,1,629.3170856838661,0.0,629.3170856838661,629.3170856838661,,447.71849689384464,,17428030.103214163,0.03362273175016284,629.6727029421938,inf,inf,629.3170856838661,,1
1617995015,1,1,1,329.04334430249185,69.0,260.04334430249185,329.04334430249185,69.51262154867639,287.4057978798592,28.866555166611224,6104263.2585206125,0.051522229988242844,260.5953697092567,3.7687441203259686,3.7687441203259686,260.04334430249185,259.78922110609113,1
1637109554,1,1,1,1082.5723759602886,0.0,1082.5723759602886,1082.5723759602886,,689.045713876392,,94759753.68410698,0.024247506074668076,1082.8905738375327,inf,inf,1082.5723759602886,,1
716679764,1,1,2,,372.0,,,364.3678663024544,,235.84446861998018,0.0,,,,,,,2
718909161,1,1,2,149.7542604472739,426.0,-276.2457395527261,149.7542604472739,420.9117181288507,210.10148527383396,320.23381691821135,5830232.150473417,0.09679108864460094,276.62575821189614,0.6484641773538171,-0.6484641773538171,276.24573955272615,271.17905142703376,2
735286989,1,1,2,,530.0,,,529.8242721322945,,430.56517907145155,0.0,,,,,,,2
752591985,1,1,2,135.04531611993704,18.0,117.04531611993704,135.04531611993704,19.97967212818958,201.28109013265927,8.003296766377778,1123302.992782264,0.10505626635274506,117.90202337427739,6.502517562218723,6.502517562218723,117.04531611993703,115.6263769747672,2
756589959,1,1,2,,198.0,,,194.4918868839898,,99.90582935734146,0.0,,,,,,,2
796628327,1,1,2,288.7295035051668,138.0,150.7295035051668,288.7295035051668,138.45862916407913,409.5086549765178,69.3160263693306,1016653.4631911942,0.07008746923295853,152.08185914792932,1.0922427790229479,1.0922427790229479,150.7295035051668,150.74303628492285,2
803582159,1,1,2,,159.0,,,159.5673344707649,,86.61117487570198,0.0,,,,,,,2
803603891,1,1,2,785.1944572505352,95.0,690.1944572505352,785.1944572505352,95.04352251628067,12915.46735039444,59.08622041756124,64698584.98552674,0.14473642380114984,699.4882816529204,7.265204813163528,7.265204813163528,690.1944572505352,698.2392799654895,2
806267522,1,1,2,607.252782125551,237.0,370.252782125551,607.252782125551,235.51320711734118,3421.239796031118,170.59058732839662,17985043.025952592,0.09632127980712779,374.8444510296796,1.562248025846207,1.562248025846207,370.252782125551,374.505740598291,2
807443786,1,1,2,,146.0,,,146.46699884392046,,141.82290304812648,0.0,,,,,,,2
807444058,1,1,2,229.97076756233093,245.99999999999997,-16.029232437669037,229.97076756233093,246.936040138165,232.31857211326448,134.23554273269318,39335.90711504137,0.06627799014506101,22.11910632584612,0.07471958261070026,-0.06515948145393913,18.381017322232264,17.35732934336704,2
807444298,1,1,2,417.5886057591301,384.0,33.588605759130076,417.5886057591301,381.8178428920107,805.2273823689405,323.85418890477706,84983.36230768404,0.06795331178024958,43.970692730626915,0.09576312698404583,0.08747032749773462,36.77304076187361,37.25064172996279,2
811224241,1,1,2,1259.2630173729774,1207.0,52.2630173729774,1259.2630173729774,1204.7437669047924,5022.0317684813845,1412.4426040445153,340797.4011614959,0.05627600750008496,88.05370380290384,0.05861818532020167,0.043299931543477554,70.75214968148343,63.88879147252109,2
811405342,1,1,2,810.3997182162278,690.0,120.39971821622782,810.3997182162278,689.0501463426394,1110.104597372226,501.9399891395972,1261101.2010005643,0.04111333143097142,124.92476433405544,0.17449469454201078,0.1744923452409101,120.40133923398743,121.84071093343441,2
811408901,1,1,2,,1260.0,,,1258.4406892602062,,2377.717353372284,0.0,,,,,,,2
811579051,1,1,2,,633.0,,,633.610947174965,,398.74927140687146,0.0,,,,,,,2
813036796,1,1,2,461.3557396156735,168.0,293.3557396156735,461.3557396156735,168.44135731263654,642.7110354985156,97.09619995847972,3811000.476110664,0.05495053821867403,294.4491484126883,1.7461651167599612,1.7461651167599612,293.3557396156735,293.32441729467143,2
822088318,1,1,2,,217.0,,,217.60185555719806,,192.95009205495606,0.0,,,,,,,2
824003149,1,1,2,,124.0,,,123.93615299204316,,70.64631647540469,0.0,,,,,,,2
824008632,1,1,2,431.092790620949,125.0,306.092790620949,431.092790620949,125.12162914080723,894.4339844439412,68.07827107236827,4157678.0023050555,0.06937506228618694,307.55037059734474,2.448742324967592,2.448742324967592,306.092790620949,306.73692774193415,2
824014002,1,1,2,390.66087390484756,181.0,209.66087390484756,390.66087390484756,181.4459604481843,739.3812326689834,96.45164044225832,4387437.25819743,0.06960401536367247,211.41679989824218,1.1583473696400415,1.1583473696400415,209.6608739048475,209.93535687745776,2
824203823,1,1,2,,578.0,,,575.2852023196418,,680.4112675885684,0.0,,,,,,,2
829556735,1,1,2,717.1961408490997,403.0,314.1961408490997,717.1961408490997,399.6742030189567,1971.7072622357273,227.43097424287308,8524088.80042321,0.06191320325007647,317.3183294212659,0.7796430294022326,0.7796430294022326,314.1961408490997,318.8737817582762,2
829628090,1,1,2,2420.037961254755,315.0,2105.037961254755,2420.037961254755,314.018902776886,12568.658717879796,202.2385633504054,392817917.4806881,0.046325731790168634,2108.02122310034,6.6826601944595385,6.6826601944595385,2105.037961254755,2108.293164520585,2
831771058,1,1,2,500.27929002910497,407.0,93.27929002910497,500.27929002910497,405.44488391862853,950.3645639802104,207.94579170901653,424234.33470456465,0.06162154634560027,98.24149078833287,0.22924878863793927,0.22918744478895575,93.30425697564128,96.24397447301448,2
832176270,1,1,2,924.2582245649018,920.0,4.258224564901752,924.2582245649018,918.7288359674653,1828.2527876854879,754.6750721979687,202331.0683102887,0.04626204197218851,42.96958533812749,0.037176045718247196,0.004628504961849753,34.20196206078742,16.283854516654937,2
833087665,1,1,2,689.7758723892118,566.0,123.77587238921183,689.7758723892118,560.4849519758427,2062.7547241800025,575.8847902201984,2000931.4978670713,0.06584393781198392,131.8454447824818,0.2187710194676368,0.2186852869067347,123.82439701868243,131.0538168782081,2
836346869,1,1,2,,274.0,,,273.7649213170673,,271.36220153599874,0.0,,,,,,,2
836349509,1,1,2,263.59761307496115,0.0,263.59761307496115,263.59761307496115,,266.5153249053576,,8519108.431940695,0.061932643829015956,264.10266364374723,inf,inf,263.59761307496115,,2
836354525,1,1,2,345.3495697241171,340.9999999999999,4.349569724117202,345.3495697241171,340.74892230706524,525.0396129789284,262.4649657555814,23908.815595079985,0.06634941778803231,23.32291512148268,0.05464413779675986,0.01275533643436135,18.63365098869511,8.14881379053766,2
837663879,1,1,2,382.0343142307929,674.0,-291.9656857692071,382.0343142307929,674.4107642506387,384.49952236298714,522.2655364379424,3763887.3475967553,0.051326958447111194,292.62341189495817,0.4331835100433339,-0.4331835100433339,291.9656857692071,292.3947659839823,2
837937579,1,1,2,,197.0,,,198.46317778737986,,104.00917846849464,0.0,,,,,,,2
837976432,1,1,2,777.3407483291917,372.0,405.3407483291917,777.3407483291917,371.5191287538581,3089.4740222602027,213.19040826200555,7357819.920272654,0.07150408273389965,409.13395884273564,1.0896256675515903,1.0896256675515903,405.3407483291917,407.8879372225809,2
837978298,1,1,2,169.45867803607123,240.0,-70.54132196392877,169.45867803607123,240.52380385492393,250.95018229196342,132.04331984316374,638413.752955631,0.09348241937446078,72.2981900652473,0.2939221748497032,-0.2939221748497032,70.54132196392875,71.19906475172066,2
838102710,1,1,2,1268.795135524389,114.0,1154.795135524389,1268.795135524389,114.04003913017435,3247.1900225056897,57.648754239814366,143548863.58162913,0.04491199500780651,1156.2002400334025,10.129781890564816,10.129781890564816,1154.795135524389,1155.8111710652324,2
840794521,1,1,2,229.30662545676472,129.0,100.30662545676472,229.30662545676472,129.50966655753479,334.01855148491563,207.21699976117813,456941.39718018135,0.0797019030090831,101.95801911575468,0.7775707399749203,0.7775707399749203,100.3066254567647,99.88147859830886,2
842058910,1,1,2,129.2142783497946,1081.0,-951.7857216502055,129.2142783497946,1070.9160011044723,137.49214807319444,2044.7927083248262,106592181.58729602,0.09074619877342176,951.8579474298019,0.880467827613511,-0.880467827613511,951.7857216502055,942.2972642079696,2
842059288,1,1,2,,889.0,,,887.5697197539774,,976.8168932546853,0.0,,,,,,,2
845339708,1,1,2,,673.0,,,669.997524769102,,370.1323825841849,0.0,,,,,,,2
845938731,1,1,2,252.29878548971277,251.99999999999997,0.29878548971279884,252.29878548971277,246.90101756211538,274.70382740201063,139.19601762937316,33560.41907562254,0.06569271260707554,16.576884513408228,0.05248211825186404,0.0011856567052095101,13.225493799469735,7.221671513580887,2
847089647,1,1,2,1080.4409355670596,208.0,872.4409355670596,1080.4409355670596,208.5433013125777,16055.764498331888,149.13947112195686,34162986.684227556,0.11727743649816556,881.5945499783096,4.194427574841632,4.194427574841632,872.4409355670596,879.3838622616759,2
847101662,1,1,2,,254.0,,,254.3872999178535,,145.46248806798542,0.0,,,,,,,2
847909963,1,1,2,1260.3524366969043,393.0,867.3524366969043,1260.3524366969043,393.841006587103,5010.634230641404,223.69101713448308,33288376.725716904,0.05616352337952309,870.2361080044304,2.2070036557173145,2.2070036557173145,867.3524366969043,868.3088590207545,2
848764870,1,1,2,423.4548855590812,674.0,-250.54511444091878,423.4548855590812,670.9728829701913,798.5799814646009,618.2372027658993,3436291.0508339913,0.06673475367376457,252.1337628158468,0.37172865644053227,-0.37172865644053227,250.54511444091872,247.54309676625346,2
850549205,1,1,2,492.0474320678185,973.9999999999999,-481.9525679321814,492.0474320678185,969.989553530491,902.5474151694691,744.4536575476526,11103846.130589524,0.06105595713103223,482.8880047708717,0.49481783155254777,-0.49481783155254777,481.9525679321814,477.9503397491057,2
850561732,1,1,2,345.9200954136169,334.0,11.920095413616878,345.9200954136169,334.4165619649621,387.5541217000819,162.62568023094596,23279.93732910805,0.05691023618055542,23.013969591746054,0.05519729487048649,0.03568890842400249,18.43589648674248,13.436083927898606,2
850561943,1,1,2,,442.0,,,442.8850791054361,,401.5608970210728,0.0,,,,,,,2
850562202,1,1,2,542.201849582248,499.00000000000006,43.20184958224792,542.201849582248,497.0189569719996,2287.163500953534,313.42080320029453,544710.8669589362,0.08820386404870141,64.44814433543226,0.10556234790696024,0.08657685287023634,52.67561160557315,54.30295162542368,2
850564755,1,1,2,269.24705958118255,584.0,-314.75294041881745,269.24705958118255,583.1597920083738,411.0169471673596,464.28528569557375,12836181.259470943,0.07529721190270247,315.4051845633787,0.5389605144157833,-0.5389605144157833,314.75294041881745,313.9157130232997,2
850575936,1,1,2,2333.646141509386,1414.0,919.6461415093859,2333.646141509386,1410.2008883386986,12420.54077090126,2260.9816653296366,76707824.81163834,0.04775680335355738,926.3744201800926,0.6503862386912204,0.6503862386912204,919.6461415093855,925.6573044536228,2
852310816,1,1,2,613.2494945892856,120.0,493.24949458928563,613.2494945892856,118.46998793258244,4879.579468202328,67.02666253355856,21817524.2555667,0.11390794022690817,498.1712992342976,4.110412454910713,4.110412454910713,493.2494945892856,498.6093288729754,2
854638267,1,1,2,,385.00000000000006,,,382.3918352184283,,198.04695863796255,0.0,,,,,,,2
855312233,1,1,2,922.5579856316282,212.0,710.5579856316282,922.5579856316282,212.81284498785448,1717.1358707161558,353.01383365344776,22268557.340422038,0.044916784441203346,711.7652610345585,3.3516886114699447,3.3516886114699447,710.5579856316282,710.1085697349835,2
856030824,1,1,2,,118.0,,,118.36269740197368,,78.62604167050155,0.0,,,,,,,2
856065671,1,1,2,144.91961803187365,82.0,62.919618031873654,144.91961803187365,79.46652396896906,139.73515971805875,45.06274692908705,468411.9725197096,0.08156909936945207,64.02041465809901,0.7673124150228497,0.7673124150228497,62.919618031873675,65.65316669281496,2
860861951,1,1,2,332.97712663336875,132.0,200.97712663336875,332.97712663336875,132.10459562783146,334.3818086936026,85.60347777812498,3088240.101583753,0.054917014585753925,201.80730224275518,1.5225539896467337,1.5225539896467337,200.97712663336884,201.07584994797972,2
863505500,1,1,2,198.31769043066893,156.0,42.31769043066893,198.31769043066893,156.43627419597775,426.017570025642,80.63570530133019,97440.7853764153,0.1040764090515632,47.082953320831216,0.2721402024032767,0.27126724635044197,42.453871574911176,43.483225664887996,2
867948791,1,1,2,,166.0,,,166.5122306968294,,88.01276561976694,0.0,,,,,,,2
868158733,1,1,2,,382.0,,,381.93071231289844,,279.3503414536124,0.0,,,,,,,2
868192553,1,1,2,167.38377326943868,126.0,41.38377326943868,167.38377326943868,126.60091938506942,206.23665041006498,57.90384130430563,84344.63519277905,0.08579649959642455,43.80471824388752,0.3285277828678622,0.32844264499554515,41.39450064135064,41.33934205212599,2
869458445,1,1,2,,807.0,,,807.54029836731,,517.5610441468575,0.0,,,,,,,2
869459445,1,1,2,,921.0,,,921.3331478026273,,934.5169031674959,0.0,,,,,,,2
943969594,1,1,2,42.50671847951817,820.0,-777.4932815204818,42.50671847951817,813.8622484364467,39.669950699042005,520.5115548971129,37931637.35095306,0.14817442535990896,777.5187925447116,0.9481625384396121,-0.9481625384396121,777.4932815204819,771.5325100425011,2
943981017,1,1,2,200.82290216451742,720.0,-519.1770978354825,200.82290216451742,717.0170461858936,170.7769206753003,744.5649457719338,18681601.742960487,0.06507307809485187,519.3415406431008,0.7210793025492814,-0.7210793025492814,519.1770978354825,516.390160371464,2
1045359838,1,1,2,648.6709235751678,1537.9999999999998,-889.329076424832,648.6709235751678,1527.1388999534722,2163.086013615231,16020.601581948327,103163467.57663533,0.07169889513257106,890.5443796848419,0.5782373708874071,-0.5782373708874071,889.329076424832,882.143624963647,2
1061284288,1,1,2,157.23969972757348,863.0,-705.7603002724265,157.23969972757348,850.2117638623159,237.53193703865466,1627.537797576464,59502700.720229045,0.0980164117182395,705.9285611006713,0.8177987256922671,-0.8177987256922671,705.7603002724264,693.4209704104153,2
1061289615,1,1,2,81.75015174858625,457.0,-375.24984825141377,81.75015174858625,454.0261029391104,87.4567754565154,376.40200047170254,18631391.725238625,0.11439529508462447,375.3663615565007,0.8211156416879951,-0.8211156416879951,375.24984825141377,372.41222967937404,2
1062867487,1,1,2,168.67526920733576,146.0,22.67526920733576,168.67526920733576,145.4566331595448,289.25323414036006,89.98905778724345,92478.04194974121,0.10082952001210647,28.34468323628806,0.1631487297769242,0.15531006306394352,23.819714547430934,24.416066261893434,2
1064483626,1,1,2,926.5880367041876,578.0,348.58803670418763,926.5880367041876,576.9017137082692,1612.8987535879835,636.7943730049035,13046507.79133202,0.04334279008097832,350.8938843680067,0.6030934891075911,0.6030934891075911,348.5880367041876,350.0050238024602,2
1064587225,1,1,2,168.185944465379,284.0,-115.81405553462099,168.185944465379,284.41651510873584,175.217602940366,389.31586279304145,639440.0993513628,0.07870442836552469,116.56806193085926,0.40779597019232744,-0.40779597019232744,115.814055534621,116.41339516477656,2
1064614421,1,1,2,169.72586062295508,415.99999999999994,-246.27413937704486,169.72586062295508,412.49237753685156,265.35335480183056,652.0935644120921,6912486.637857731,0.09597635933162613,246.81228713478984,0.5920051427332809,-0.5920051427332809,246.27413937704486,242.94358809920502,2
1066797131,1,1,2,135.93385651705572,121.0,14.933856517055716,135.93385651705572,121.02988545204151,149.0019532322454,131.3471172662938,43766.20130378557,0.08979834704719135,19.28787245147201,0.13361166269038968,0.12342030179384893,16.167011185537156,14.925972010861845,2
1085302391,1,1,2,1456.3395750107418,224.0,1232.3395750107418,1456.3395750107418,223.5176054073044,11534.544123622636,129.19786605315213,140707554.14733523,0.07374584666041073,1237.010659720149,5.5015159598693835,5.5015159598693835,1232.3395750107416,1236.5576292976552,2
1085391770,1,1,2,494.6386466433692,512.0,-17.361353356630786,494.6386466433692,512.5436008375564,835.8062217306091,355.88645381408,113717.05742155369,0.05844734051977084,33.722734350944975,0.05343027300939205,-0.0339088932746694,27.35629978080873,20.541009035374337,2
1088115601,1,1,2,598.3230166460542,615.9999999999999,-17.67698335394573,598.3230166460542,614.9149781619981,2189.3458036341917,420.0439848761299,274157.2284950289,0.07820265031259578,50.01821212448388,0.06554729156540319,-0.028696401548613176,40.37713160428836,31.096846686967165,2
1088136910,1,1,2,907.4577565492323,572.0,335.4577565492323,907.4577565492323,570.1885872907845,2030.2515980998187,584.8009118910413,12385084.447180428,0.04965334527378263,338.4703207478372,0.5864646093518047,0.5864646093518047,335.4577565492323,337.91527652851056,2
1092083846,1,1,2,995.5376881005171,300.0,695.5376881005171,995.5376881005171,297.6292862360025,1550.1011585762321,215.06872042024355,57948976.69796609,0.03954779867693576,696.6511154995652,2.318458960335057,2.318458960335057,695.537688100517,698.3457146808518,2
1105152913,1,1,2,258.7530037146138,160.0,98.75300371461378,258.7530037146138,156.4351466159764,671.8653324468268,125.99832732659317,1244654.2189280079,0.10017416159254373,102.09809535493476,0.6172062732163361,0.6172062732163361,98.7530037146138,103.37111238115698,2
1178366721,1,1,2,50.76452773901525,276.0,-225.23547226098475,50.76452773901525,276.45207901234863,65.79480722575838,134.36681669474254,6716933.376486499,0.1597847984158989,225.3814827616825,0.8160705516702347,-0.8160705516702347,225.23547226098478,225.71460084132963,2
1182041425,1,1,2,77.22625989879525,418.0,-340.77374010120474,77.22625989879525,415.8643777241848,91.248071113129,213.85739804196405,7912713.825407462,0.12369349022862157,340.90759747133325,0.8152481820602984,-0.8152481820602984,340.77374010120474,338.67632404899075,2
1276335264,1,1,2,,181.99999999999997,,,182.66748378013924,,111.22744439512581,0.0,,,,,,,2
1281740511,1,1,2,,71.0,,,71.55235871328647,,35.16092333763616,0.0,,,,,,,2
1288996309,1,1,2,,0.0,,,,,,0.0,,,,,,,2
1402591736,1,1,2,,160.0,,,161.54376563372696,,101.01862051718383,0.0,,,,,,,2
1447265146,1,1,2,537.6939500780255,78.0,459.6939500780255,537.6939500780255,78.4622020734823,1137.2000891651646,43.556067235515634,12451613.582563974,0.06271671354318407,460.9292004500294,5.893512180487506,5.893512180487506,459.69395007802547,460.0322634375025,2
1462081956,1,1,2,,0.0,,,,,,0.0,,,,,,,2
1556774133,1,1,2,,145.0,,,139.39815035386206,,91.98140035908833,0.0,,,,,,,2
1561695466,1,1,2,426.22784515943073,82.0,344.22784515943073,426.22784515943073,76.42100193749263,2266.069005509984,95.239674842802,6397813.868042501,0.11168497386117736,347.5037818335435,4.197900550724766,4.197900550724766,344.22784515943073,351.8571293287173,2
1574713555,1,1,2,,117.0,,,117.58004508756267,,69.84581931381987,0.0,,,,,,,2
1585619152,1,1,2,,787.0,,,785.2474967855164,,1199.8821524134246,0.0,,,,,,,2
1587446900,1,1,2,,0.0,,,,,,0.0,,,,,,,2
1594262232,1,1,2,1659.3981948304297,1010.0,649.3981948304297,1659.3981948304297,1003.8482554746045,2212.4165660829567,802.7081953443727,18946605.306774013,0.028345416158223696,651.0994025608561,0.6429685097330989,0.6429685097330989,649.3981948304298,655.8168294086238,2
1594263670,1,1,2,,745.0,,,745.3228576311435,,617.2173090136856,0.0,,,,,,,2
1594269323,1,1,2,,798.0,,,797.3781194441596,,1295.3435116711,0.0,,,,,,,2
1594271549,1,1,2,1542.88390773633,0.0,1542.88390773633,1542.88390773633,,5188.837700747245,,105153907.04793917,0.04668762630085653,1544.5645310094608,inf,inf,1542.88390773633,,2
1602841085,1,1,2,,220.0,,,220.48528148420033,,137.00382357174138,0.0,,,,,,,2
1603782512,1,1,2,597.6102378269164,473.0,124.61023782691643,597.6102378269164,474.26867956038006,900.1006187815699,405.78576150390313,1030761.1440799091,0.05020274927337123,128.17102632834866,0.2634465916002459,0.2634465916002459,124.61023782691633,123.73556011171041,2
1617994924,1,1,2,452.2140926798164,0.0,452.2140926798164,452.2140926798164,,764.9383293058306,,9022526.423687465,0.06116023127714643,453.0590733530622,inf,inf,452.2140926798164,,2
1617995015,1,1,2,,69.0,,,69.50948086840567,,29.248150215389987,0.0,,,,,,,2
1637109554,1,1,2,609.7136537426693,0.0,609.7136537426693,609.7136537426693,,2140.2883903925035,,30213405.59051343,0.07587701322887302,611.4662933887919,inf,inf,609.7136537426693,,2
716679764,1,1,3,,372.0,,,364.4933088013587,,232.303615553124,0.0,,,,,,,3
