TEST_ITEM_COMMUNICATIONKEY,window_size,block_size,num_twins,MSE
1594271549,32,13,10,82027.2257229199
1617994924,32,13,10,80529.8500105252
1711757436,32,13,10,127843.54100131092
716679764,32,14,10,310367.3225277615
735286989,32,14,10,53519.018001571116
796628327,32,14,10,13874.528610235957
803656013,32,14,10,824932.2927526413
804245827,32,14,10,12373.942688832747
807444298,32,14,10,15488.464483250116
811224241,32,14,10,361628.5873498309
811350832,32,14,10,587471.9624669111
811405342,32,14,10,34925.97552937767
813036796,32,14,10,15986.914533033796
815378026,32,14,10,89225.96865234153
821340660,32,14,10,43023.493335849096
821851364,32,14,10,288377.26079389255
824008632,32,14,10,398920.00059824437
824014002,32,14,10,5219.524731524902
824093461,32,14,10,17194.6719488343
829628090,32,14,10,1954390.5827810345
830443285,32,14,10,53099.28378225564
831771058,32,14,10,290111.1312363311
831990789,32,14,10,415608.3225905142
832793358,32,14,10,305609.9136613046
832928980,32,14,10,37692.49111419706
832932915,32,14,10,301312.1838807127
832947522,32,14,10,67185.47430401975
832962701,32,14,10,613746.2660547731
833085457,32,14,10,130077.25377373255
833087665,32,14,10,288045.2552752319
836346869,32,14,10,22534.532950655394
836353167,32,14,10,723920.2784264584
837663879,32,14,10,295214.60717886174
837668025,32,14,10,402643.55608918343
837717257,32,14,10,5187.555316656798
842058910,32,14,10,1439557.7511747286
845044335,32,14,10,164155.21562355867
847162421,32,14,10,34696.75253803115
848151556,32,14,10,736836.8801604263
848764870,32,14,10,268159.0133445599
850549205,32,14,10,63249.0033604506
850562202,32,14,10,23723.883138853
850564755,32,14,10,116876.83793840204
850575936,32,14,10,164363.23630266186
856030354,32,14,10,8434.40055497294
856030824,32,14,10,13807.087926919128
856065671,32,14,10,4550.271692054926
860861951,32,14,10,50806.409037676414
863526628,32,14,10,484336.48472893087
868192553,32,14,10,1255.9936313156797
869459445,32,14,10,165336.15707677614
929877038,32,14,10,13640.63369599757
943969594,32,14,10,452228.19963871513
943981017,32,14,10,185004.91863229137
1030393072,32,14,10,54592.599446307686
1035064903,32,14,10,37648.31874042282
1035065755,32,14,10,38182.82646038573
1035556462,32,14,10,2770.9312230881683
1037689383,32,14,10,73552.45087319688
1061289615,32,14,10,285525.31206791
1062867487,32,14,10,22822.861210019248
1063668113,32,14,10,38877.998743569704
1063721481,32,14,10,348605.32517446624
1064483626,32,14,10,244787.12088542237
1064587225,32,14,10,11376.80141816265
1064614421,32,14,10,157592.5170205559
1064646595,32,14,10,131311.6504012812
1066797131,32,14,10,73811.11890980406
1069872187,32,14,10,47323.66652039149
1085391770,32,14,10,38255.65654929079
1088105426,32,14,10,82150.54740169487
1088112515,32,14,10,245880.20730693135
1088136910,32,14,10,38659.915121705184
1088218093,32,14,10,173075.59197741328
1089781589,32,14,10,228112.93610256584
1089827822,32,14,10,49565.38710448197
1091814217,32,14,10,148017.81562775536
1093205481,32,14,10,111180.2988125699
1093460235,32,14,10,159699.83186697756
1100406492,32,14,10,76202.09001854247
1104772642,32,14,10,38275.67195949754
1105145372,32,14,10,23140.256632122888
1105151446,32,14,10,37140.530017676996
1105152913,32,14,10,25941.601279870185
1107699346,32,14,10,1038393.6958795887
1107705014,32,14,10,219961.59129077478
1108166267,32,14,10,116604.93232904788
1178366721,32,14,10,108230.77186205653
1182041425,32,14,10,67099.89368712738
1276335264,32,14,10,424578.64609740616
1285920100,32,14,10,325902.57377025316
1354957437,32,14,10,317151.3549558931
1402591736,32,14,10,36434.15239353631
1556889332,32,14,10,82441.09056815626
1561695466,32,14,10,8497.755523924514
1574713555,32,14,10,1053139.8141775657
1582267634,32,14,10,291149.19325248833
1585619152,32,14,10,108287.42556962975
1594262232,32,14,10,96045.01064988346
1594263670,32,14,10,124167.22987684622
1594271549,32,14,10,86696.70052564034
1617994924,32,14,10,84059.05697654039
1711757436,32,14,10,131007.47663860636
716679764,32,15,10,321488.31396250136
735286989,32,15,10,55680.97963116834
796628327,32,15,10,13771.76430912391
803656013,32,15,10,846553.7910456342
804245827,32,15,10,12641.41274790408
807444298,32,15,10,16156.542561689508
811224241,32,15,10,373307.3331089342
811350832,32,15,10,589633.3684461953
811405342,32,15,10,35564.77933628015
813036796,32,15,10,15955.294659747215
815378026,32,15,10,92646.31744262962
821340660,32,15,10,43218.04761661207
821851364,32,15,10,298102.2313444897
824008632,32,15,10,405834.4653560164
824014002,32,15,10,5394.715188515359
824093461,32,15,10,17578.644918019076
829628090,32,15,10,1944836.9828560431
830443285,32,15,10,55520.74766042999
831771058,32,15,10,288420.55604670255
831990789,32,15,10,424245.4646668931
832793358,32,15,10,308955.78296772315
832928980,32,15,10,38357.68657628912
832932915,32,15,10,305311.00013135147
832947522,32,15,10,67979.0316406058
832962701,32,15,10,614320.3768915909
833085457,32,15,10,134622.09125683643
833087665,32,15,10,299810.0977803682
836346869,32,15,10,22863.575592384608
836353167,32,15,10,740992.091620515
837663879,32,15,10,296305.00880152103
837668025,32,15,10,407029.4267406069
837717257,32,15,10,5326.834635780055
842058910,32,15,10,1441826.4448906588
845044335,32,15,10,165588.47988492902
847162421,32,15,10,37110.55397719885
848151556,32,15,10,741031.5045839952
848764870,32,15,10,269151.32422190654
850549205,32,15,10,64998.498395813964
850562202,32,15,10,24972.905212117585
850564755,32,15,10,125496.10272862624
850575936,32,15,10,170978.3855726983
856030354,32,15,10,8583.417209464042
856030824,32,15,10,14165.235072608348
856065671,32,15,10,4753.593393154028
860861951,32,15,10,51300.103095806444
863526628,32,15,10,488256.9105029297
868192553,32,15,10,1277.7981319035414
869459445,32,15,10,167236.53860932062
929877038,32,15,10,14194.101676742215
943969594,32,15,10,452187.8521208398
943981017,32,15,10,187678.3707304876
1030393072,32,15,10,55419.98246743701
1035064903,32,15,10,38614.37879468216
1035065755,32,15,10,39595.42468300167
1035556462,32,15,10,2797.0842658034217
1037689383,32,15,10,74869.62050485311
1061289615,32,15,10,286325.76460103405
1062867487,32,15,10,23981.441166368742
1063668113,32,15,10,40492.995130083
1063721481,32,15,10,348803.38216062763
1064483626,32,15,10,246208.00574596814
1064587225,32,15,10,11614.702633653218
1064614421,32,15,10,157433.30324442664
1064646595,32,15,10,132515.124601643
1066797131,32,15,10,73989.93576729894
1069872187,32,15,10,50121.54043636426
1085391770,32,15,10,40288.634768777854
1088105426,32,15,10,84748.02615242414
1088112515,32,15,10,244843.9435371878
1088136910,32,15,10,39589.350162707604
1088218093,32,15,10,173062.17481286149
1089781589,32,15,10,233220.53713940794
1089827822,32,15,10,49967.99202346574
1091814217,32,15,10,148113.1903126489
1093205481,32,15,10,118674.1880973507
1093460235,32,15,10,167413.0401072878
1100406492,32,15,10,77950.09726676272
1104772642,32,15,10,39674.89121221455
1105145372,32,15,10,23080.87227866627
1105151446,32,15,10,36937.50793942133
1105152913,32,15,10,26434.94018563658
1107699346,32,15,10,1044120.1732240829
1107705014,32,15,10,222396.92599553854
1108166267,32,15,10,119428.72650849774
1178366721,32,15,10,109442.41512930783
1182041425,32,15,10,70166.337515883
1276335264,32,15,10,416748.26447709056
1285920100,32,15,10,325584.97271700785
1354957437,32,15,10,322765.84952206677
1402591736,32,15,10,37960.41663655379
1556889332,32,15,10,85506.29389133624
1561695466,32,15,10,9115.877199438333
1574713555,32,15,10,1067155.9147967212
1582267634,32,15,10,307657.9914593002
1585619152,32,15,10,111026.59070931154
1594262232,32,15,10,106634.12438427097
1594263670,32,15,10,132916.50887580364
1594271549,32,15,10,89373.08772973188
1617994924,32,15,10,86402.39825376874
1711757436,32,15,10,132633.52858716587
716679764,32,16,10,330401.62582969863
735286989,32,16,10,58420.766994316255
796628327,32,16,10,13998.933669428194
803656013,32,16,10,850539.5687223695
804245827,32,16,10,12686.15951740405
807444298,32,16,10,16479.715094337902
811224241,32,16,10,379366.50498406735
811350832,32,16,10,589813.9748460485
811405342,32,16,10,36107.540312473604
813036796,32,16,10,15994.370567265358
815378026,32,16,10,95386.31081655363
821340660,32,16,10,43643.23732236374
821851364,32,16,10,302802.85029923153
824008632,32,16,10,403138.7357851479
824014002,32,16,10,5658.865867335304
824093461,32,16,10,17961.717160880522
829628090,32,16,10,1952113.7232453923
830443285,32,16,10,57818.73574204627
831771058,32,16,10,289441.3113340456
831990789,32,16,10,431769.789483888
832793358,32,16,10,306333.87661239016
832928980,32,16,10,39545.03834789651
832932915,32,16,10,305455.41650353017
832947522,32,16,10,68779.35551190011
832962701,32,16,10,616943.5902924814
833085457,32,16,10,141990.0606090326
833087665,32,16,10,311100.6160336086
836346869,32,16,10,23142.464655675052
836353167,32,16,10,755802.8916626779
837663879,32,16,10,296827.23142431397
837668025,32,16,10,409812.4833664963
837717257,32,16,10,5438.828708619211
842058910,32,16,10,1436103.9804196367
845044335,32,16,10,167949.70881164403
847162421,32,16,10,38243.7340817839
848151556,32,16,10,742291.2889901558
848764870,32,16,10,270182.21439073107
850549205,32,16,10,65879.67595156554
850562202,32,16,10,25792.777043197522
850564755,32,16,10,132271.54784849283
850575936,32,16,10,176270.16282220962
856030354,32,16,10,8655.170585108497
856030824,32,16,10,14384.8984214764
856065671,32,16,10,4840.25512411894
860861951,32,16,10,51630.42366467655
863526628,32,16,10,499989.82759708015
868192553,32,16,10,1253.6917961832426
869459445,32,16,10,169438.19685648024
929877038,32,16,10,14472.236696483604
943969594,32,16,10,453154.7149275735
943981017,32,16,10,188460.85812357604
1030393072,32,16,10,55984.95166273961
1035064903,32,16,10,39392.14058413272
1035065755,32,16,10,40682.087512436556
1035556462,32,16,10,2920.458434242679
1037689383,32,16,10,79463.38437482537
1061289615,32,16,10,286254.19949666155
1062867487,32,16,10,25107.99201227992
1063668113,32,16,10,42389.96299559268
1063721481,32,16,10,350951.4193699839
1064483626,32,16,10,252475.4378981411
1064587225,32,16,10,11829.244907714212
1064614421,32,16,10,158092.23074741007
1064646595,32,16,10,132926.97444463297
1066797131,32,16,10,74172.58896811215
1069872187,32,16,10,50925.836772647795
1085391770,32,16,10,41986.74378600839
1088105426,32,16,10,85729.88270427179
1088112515,32,16,10,244901.65070836496
1088136910,32,16,10,39610.00043561893
1088218093,32,16,10,173945.2938359897
1089781589,32,16,10,241123.3351714487
1089827822,32,16,10,49962.685122522416
1091814217,32,16,10,155203.80384380557
1093205481,32,16,10,124446.35989313546
1093460235,32,16,10,169796.53747772198
1100406492,32,16,10,79859.82283114947
1104772642,32,16,10,39559.9409112403
1105145372,32,16,10,23380.699122430953
1105151446,32,16,10,37495.88890126556
1105152913,32,16,10,27056.786280360335
1107699346,32,16,10,1044775.845964119
1107705014,32,16,10,224805.9777480769
1108166267,32,16,10,121212.3165403136
1178366721,32,16,10,110851.63386168223
1182041425,32,16,10,72619.01856778825
1276335264,32,16,10,424199.276305932
1285920100,32,16,10,326035.98170779226
1354957437,32,16,10,325132.16895980854
1402591736,32,16,10,39523.5174821262
1556889332,32,16,10,87800.46059288927
1561695466,32,16,10,9616.969595379365
1574713555,32,16,10,1084009.3284181184
1582267634,32,16,10,316784.83597523585
1585619152,32,16,10,117468.19265552491
1594262232,32,16,10,112512.61493075143
1594263670,32,16,10,138229.0198844643
1594271549,32,16,10,95564.37438114431
1617994924,32,16,10,88462.15734796511
1711757436,32,16,10,136329.52782690662
716679764,32,17,10,335733.5457859463
735286989,32,17,10,61666.58556659406
796628327,32,17,10,13853.832450081607
803656013,32,17,10,862562.8594182276
804245827,32,17,10,13014.290225856268
807444298,32,17,10,16989.69854684629
811224241,32,17,10,387104.93209583394
811350832,32,17,10,589440.8388025109
811405342,32,17,10,37360.14673612611
813036796,32,17,10,16177.180781140796
815378026,32,17,10,100959.72104056999
821340660,32,17,10,45283.43544987378
821851364,32,17,10,311594.49225441954
824008632,32,17,10,409271.88856170163
824014002,32,17,10,5920.9941339036095
824093461,32,17,10,18463.092565434454
829628090,32,17,10,1983381.439949836
830443285,32,17,10,59985.12312418672
831771058,32,17,10,288250.0982446441
831990789,32,17,10,436865.5861299201
832793358,32,17,10,309901.60963102884
832928980,32,17,10,40504.9719484388
832932915,32,17,10,303532.8948594807
832947522,32,17,10,69484.73058185205
832962701,32,17,10,615940.4382121862
833085457,32,17,10,145366.09388162932
833087665,32,17,10,313691.115964566
836346869,32,17,10,23623.512278500868
836353167,32,17,10,765404.971895346
837663879,32,17,10,298314.3797821713
837668025,32,17,10,413823.09113091335
837717257,32,17,10,5746.000538928236
842058910,32,17,10,1445778.0269868597
845044335,32,17,10,171969.21520276385
847162421,32,17,10,40530.37564184325
848151556,32,17,10,748180.57788577
848764870,32,17,10,270815.6991128165
850549205,32,17,10,67658.79174570716
850562202,32,17,10,26810.428743000528
850564755,32,17,10,137545.66169677177
850575936,32,17,10,182883.25553011172
856030354,32,17,10,8807.246065673626
856030824,32,17,10,14679.952722676288
856065671,32,17,10,4921.473701827713
860861951,32,17,10,52531.76512445588
863526628,32,17,10,500399.7025524238
868192553,32,17,10,1283.77647165656
869459445,32,17,10,173016.0132256695
929877038,32,17,10,14438.281195520103
943969594,32,17,10,453854.37994653295
943981017,32,17,10,189027.45201547488
1030393072,32,17,10,56415.484856062016
1035064903,32,17,10,40112.0239082091
1035065755,32,17,10,42051.00950309387
1035556462,32,17,10,2962.331915871135
1037689383,32,17,10,82016.08309635504
1061289615,32,17,10,286408.09776642587
1062867487,32,17,10,24623.78511424173
1063668113,32,17,10,43367.75852376906
1063721481,32,17,10,351563.4994138142
1064483626,32,17,10,257135.60951436913
1064587225,32,17,10,12177.982664504632
1064614421,32,17,10,158170.29721966447
1064646595,32,17,10,133036.25972751805
1066797131,32,17,10,74334.28236689432
1069872187,32,17,10,54134.26378805443
1085391770,32,17,10,43643.8152798184
1088105426,32,17,10,86943.00516355757
1088112515,32,17,10,242830.35912989604
1088136910,32,17,10,40311.52607646368
1088218093,32,17,10,173481.0480420877
1089781589,32,17,10,249725.18970509642
1089827822,32,17,10,50086.50586069836
1091814217,32,17,10,158433.5424277675
1093205481,32,17,10,129118.49761833466
1093460235,32,17,10,172679.199781632
1100406492,32,17,10,81416.73499609281
1104772642,32,17,10,39283.78811529769
1105145372,32,17,10,23366.269919945225
1105151446,32,17,10,37800.355147166556
1105152913,32,17,10,27545.214425482918
1107699346,32,17,10,1055995.2145008075
1107705014,32,17,10,228007.46939589677
1108166267,32,17,10,124613.41337411886
1178366721,32,17,10,113866.01704098322
1182041425,32,17,10,76450.58260601452
1276335264,32,17,10,422294.07163667463
1285920100,32,17,10,327693.0266589056
1354957437,32,17,10,328980.90109372453
1402591736,32,17,10,38440.10242924658
1556889332,32,17,10,90757.55088874562
1561695466,32,17,10,10120.905676644874
1574713555,32,17,10,1110664.86774167
1582267634,32,17,10,329294.0630817313
1585619152,32,17,10,120867.57518325628
1594262232,32,17,10,118913.19676197157
1594263670,32,17,10,148409.6237636144
1594271549,32,17,10,95657.12573353392
1617994924,32,17,10,91098.12648563724
1711757436,32,17,10,138687.5118064491
716679764,32,18,10,348520.573960137
735286989,32,18,10,62990.284734078836
796628327,32,18,10,14141.660209621357
803656013,32,18,10,879531.4177631643
804245827,32,18,10,13184.57620353395
807444298,32,18,10,16977.968063748835
811224241,32,18,10,390040.86295516853
811350832,32,18,10,589763.410716492
811405342,32,18,10,37723.30284677258
813036796,32,18,10,16451.378036365837
815378026,32,18,10,104877.7721787697
821340660,32,18,10,46903.64989380603
821851364,32,18,10,318380.3995070971
824008632,32,18,10,416910.36471315427
824014002,32,18,10,6222.331884223041
824093461,32,18,10,18779.00882740313
829628090,32,18,10,1994311.6908999966
830443285,32,18,10,61540.91313070834
831771058,32,18,10,293499.3345785908
831990789,32,18,10,446831.1617827021
832793358,32,18,10,310488.6130314792
832928980,32,18,10,41539.40739974352
832932915,32,18,10,303640.44998808816
832947522,32,18,10,70721.15163519542
832962701,32,18,10,618429.562918857
833085457,32,18,10,153427.72918484578
833087665,32,18,10,326415.8865982371
836346869,32,18,10,23768.284838906777
836353167,32,18,10,765717.6506208789
837663879,32,18,10,297980.65167304594
837668025,32,18,10,416227.0732617014
837717257,32,18,10,5745.862253585161
842058910,32,18,10,1441184.8939269097
845044335,32,18,10,173702.58819642512
847162421,32,18,10,42508.94838700352
848151556,32,18,10,752964.9502698107
848764870,32,18,10,270423.0416568515
850549205,32,18,10,68973.5606676683
850562202,32,18,10,27496.99667307757
850564755,32,18,10,147195.55824517456
850575936,32,18,10,190105.8907147614
856030354,32,18,10,8925.479041035662
856030824,32,18,10,15041.259493954796
856065671,32,18,10,4980.257916906507
860861951,32,18,10,52713.261430722996
863526628,32,18,10,502497.14989333414
868192553,32,18,10,1306.19620426661
869459445,32,18,10,176301.01789346058
929877038,32,18,10,14973.109575381965
943969594,32,18,10,456722.1345341891
943981017,32,18,10,189871.57549595204
1030393072,32,18,10,56801.92345531986
1035064903,32,18,10,41198.4051711753
1035065755,32,18,10,42758.36339813227
1035556462,32,18,10,3046.0921744785624
1037689383,32,18,10,84845.57455733206
1061289615,32,18,10,285814.54759684514
1062867487,32,18,10,25895.395277467414
1063668113,32,18,10,45757.86790700478
1063721481,32,18,10,353971.8186261073
1064483626,32,18,10,263884.16832683864
1064587225,32,18,10,12426.848923837475
1064614421,32,18,10,158768.55119931785
1064646595,32,18,10,132994.57641618402
1066797131,32,18,10,74067.94127372227
1069872187,32,18,10,55020.03040858993
1085391770,32,18,10,45260.79158724105
1088105426,32,18,10,89032.35279065475
1088112515,32,18,10,243576.6238851397
1088136910,32,18,10,41198.891483770465
1088218093,32,18,10,175114.8177090734
1089781589,32,18,10,257966.52503626957
1089827822,32,18,10,50045.025761245866
1091814217,32,18,10,161497.447311786
1093205481,32,18,10,135357.75429681502
1093460235,32,18,10,176793.2984203854
1100406492,32,18,10,84747.81542418944
1104772642,32,18,10,39974.643833915936
1105145372,32,18,10,23587.393365582982
1105151446,32,18,10,37975.37324363204
1105152913,32,18,10,28015.303878931794
1107699346,32,18,10,1056916.43742288
1107705014,32,18,10,230490.02838779628
1108166267,32,18,10,125723.78695384307
1178366721,32,18,10,115597.55494581605
1182041425,32,18,10,80428.2914803908
1276335264,32,18,10,419657.941055802
1285920100,32,18,10,328132.7188623229
1354957437,32,18,10,335124.5708501932
1402591736,32,18,10,38236.17708872329
1556889332,32,18,10,94762.56329815404
1561695466,32,18,10,10671.110862900556
1574713555,32,18,10,1127790.8010390284
1582267634,32,18,10,336598.75047211105
1585619152,32,18,10,126943.10131003297
1594262232,32,18,10,120893.94593181681
1594263670,32,18,10,155105.31149864232
1594271549,32,18,10,100476.77050764763
1617994924,32,18,10,93181.81743936379
1711757436,32,18,10,139770.29982701497
716679764,32,19,10,357309.7540518907
735286989,32,19,10,65918.57791514164
796628327,32,19,10,14164.659872364551
803656013,32,19,10,896710.9995553944
804245827,32,19,10,13483.181053187134
807444298,32,19,10,17069.163811508042
811224241,32,19,10,391927.72025148757
811350832,32,19,10,590036.3220343027
811405342,32,19,10,38385.992802635665
813036796,32,19,10,16862.469151464775
815378026,32,19,10,106992.0566339282
821340660,32,19,10,48230.98761119039
821851364,32,19,10,335200.6367604669
824008632,32,19,10,424797.9602513588
824014002,32,19,10,6387.314230986684
824093461,32,19,10,19406.756097796737
829628090,32,19,10,2021880.0489281216
830443285,32,19,10,63817.70952573873
831771058,32,19,10,297106.999566389
831990789,32,19,10,453605.7303480095
832793358,32,19,10,315866.8330542942
832928980,32,19,10,41792.99184002379
832932915,32,19,10,302835.5378035807
832947522,32,19,10,70632.65318236563
832962701,32,19,10,616692.5538603291
833085457,32,19,10,160699.89391446344
833087665,32,19,10,336999.6286156123
836346869,32,19,10,23847.94645815233
836353167,32,19,10,769138.5839870665
837663879,32,19,10,298421.9963627252
837668025,32,19,10,420495.7244147945
837717257,32,19,10,6037.445904414132
842058910,32,19,10,1447379.6447377028
845044335,32,19,10,175668.6279109947
847162421,32,19,10,43929.0004150444
848151556,32,19,10,747997.5491635624
848764870,32,19,10,270644.60248939274
850549205,32,19,10,69679.48660635084
850562202,32,19,10,28523.38070049901
850564755,32,19,10,148507.88082874354
850575936,32,19,10,198749.61767654883
856030354,32,19,10,9129.40840577857
856030824,32,19,10,15643.208549318651
856065671,32,19,10,4941.083183490731
860861951,32,19,10,53926.679289921856
863526628,32,19,10,506488.20795318333
868192553,32,19,10,1335.979571884277
869459445,32,19,10,177656.3241464416
929877038,32,19,10,15371.928495084045
943969594,32,19,10,455388.568325882
943981017,32,19,10,189665.279244326
1030393072,32,19,10,56670.94119701398
1035064903,32,19,10,42070.01064931891
1035065755,32,19,10,43498.25486375524
1035556462,32,19,10,3106.9492700951746
1037689383,32,19,10,87145.31581665085
1061289615,32,19,10,285941.6963787934
1062867487,32,19,10,26722.49741995844
1063668113,32,19,10,45878.378825335814
1063721481,32,19,10,354368.27685061726
1064483626,32,19,10,269194.87963689753
1064587225,32,19,10,12615.244178443187
1064614421,32,19,10,158936.35213708738
1064646595,32,19,10,133138.668793493
1066797131,32,19,10,74313.34121034198
1069872187,32,19,10,57111.486364519995
1085391770,32,19,10,46786.40887228748
1088105426,32,19,10,92487.1754754586
1088112515,32,19,10,246092.9715658098
1088136910,32,19,10,43101.444869563464
1088218093,32,19,10,182855.4243932613
1089781589,32,19,10,265901.4582935932
1089827822,32,19,10,50160.71023206525
1091814217,32,19,10,161151.09116831666
1093205481,32,19,10,138240.3322459294
1093460235,32,19,10,182647.5456198799
1100406492,32,19,10,86501.81564289145
1104772642,32,19,10,40186.03547689109
1105145372,32,19,10,24020.917326373114
1105151446,32,19,10,38505.46947884385
1105152913,32,19,10,29056.678477660076
1107699346,32,19,10,1064715.1167371771
1107705014,32,19,10,231574.69421531353
1108166267,32,19,10,131112.50681762103
1178366721,32,19,10,117443.25142734291
1182041425,32,19,10,82871.71824062464
1276335264,32,19,10,423056.86753532494
1285920100,32,19,10,327746.61675459647
1354957437,32,19,10,340792.026860445
1402591736,32,19,10,38535.235641775565
1556889332,32,19,10,94893.40680092364
1561695466,32,19,10,11215.077030536768
1574713555,32,19,10,1132043.1687154677
1582267634,32,19,10,353388.44384660915
1585619152,32,19,10,130954.1567914751
1594262232,32,19,10,126024.59306862068
1594263670,32,19,10,156769.12729063883
1594271549,32,19,10,103673.15264419887
1617994924,32,19,10,93803.63197289302
1711757436,32,19,10,143143.80846060236
716679764,32,20,10,362677.1650730301
735286989,32,20,10,68061.96038857645
796628327,32,20,10,14219.738072609964
803656013,32,20,10,925103.0775409949
804245827,32,20,10,13700.802643590958
807444298,32,20,10,17334.75778081515
811224241,32,20,10,399582.83117463085
811350832,32,20,10,587223.5404534078
811405342,32,20,10,38599.54235124972
813036796,32,20,10,17107.395859272005
815378026,32,20,10,111473.05417007815
821340660,32,20,10,49162.56181622442
821851364,32,20,10,340458.1209716106
824008632,32,20,10,427437.94849439093
824014002,32,20,10,6748.971601258013
824093461,32,20,10,20092.011087487248
829628090,32,20,10,2032997.6880869307
830443285,32,20,10,65611.29077010232
831771058,32,20,10,294622.5830662242
831990789,32,20,10,457697.32092130405
832793358,32,20,10,310490.2746678279
832928980,32,20,10,42508.35483394045
832932915,32,20,10,302204.697378294
832947522,32,20,10,72024.73211928864
832962701,32,20,10,618102.5056397307
833085457,32,20,10,165460.66707576718
833087665,32,20,10,335970.2072318231
836346869,32,20,10,24203.962173483593
836353167,32,20,10,790181.1964772034
837663879,32,20,10,299041.443308173
837668025,32,20,10,423449.55246152903
837717257,32,20,10,6144.582205603759
842058910,32,20,10,1441975.0990404715
845044335,32,20,10,182045.4603815085
847162421,32,20,10,45235.41338493199
848151556,32,20,10,759602.9183373414
848764870,32,20,10,270736.8916967721
850549205,32,20,10,71237.49066919413
850562202,32,20,10,29210.13704062292
850564755,32,20,10,156275.24390507315
850575936,32,20,10,210240.6731457123
856030354,32,20,10,9236.508604131255
856030824,32,20,10,15949.008079741467
856065671,32,20,10,4974.595018220058
860861951,32,20,10,54639.359726588285
863526628,32,20,10,507225.6692798009
868192553,32,20,10,1359.574817386372
869459445,32,20,10,179785.20497558283
929877038,32,20,10,15745.754830363807
943969594,32,20,10,457518.8187213927
943981017,32,20,10,190681.73319863848
1030393072,32,20,10,57224.94733992017
1035064903,32,20,10,42605.6051715805
1035065755,32,20,10,44773.8133734033
1035556462,32,20,10,3099.776195916421
1037689383,32,20,10,90801.03627345225
1061289615,32,20,10,285837.61374604324
1062867487,32,20,10,27924.042676901634
1063668113,32,20,10,45798.19107002769
1063721481,32,20,10,357259.1634210036
1064483626,32,20,10,276706.8686617925
1064587225,32,20,10,12683.524025723333
1064614421,32,20,10,159352.2537410334
1064646595,32,20,10,133319.2192309995
1066797131,32,20,10,74255.93584724254
1069872187,32,20,10,59815.12720903563
1085391770,32,20,10,48385.264030892096
1088105426,32,20,10,94332.46750566823
1088112515,32,20,10,245065.43991528376
1088136910,32,20,10,44649.64573690662
1088218093,32,20,10,181315.6983521255
1089781589,32,20,10,275366.1781468012
1089827822,32,20,10,50222.01003173752
1091814217,32,20,10,163953.0646162621
1093205481,32,20,10,145077.15608228848
1093460235,32,20,10,184776.56711454765
1100406492,32,20,10,89478.89993060581
1104772642,32,20,10,41517.9995610226
1105145372,32,20,10,24236.717992809048
1105151446,32,20,10,38975.864022337846
1105152913,32,20,10,29456.71217066017
1107699346,32,20,10,1071042.569983305
1107705014,32,20,10,236974.80335274496
1108166267,32,20,10,131205.0680702653
1178366721,32,20,10,119464.05553797031
1182041425,32,20,10,87691.39612923836
1276335264,32,20,10,424191.8111858824
1285920100,32,20,10,329309.03664740926
1354957437,32,20,10,341373.87101531203
1402591736,32,20,10,38388.044209571824
1556889332,32,20,10,97179.90563705735
1561695466,32,20,10,11946.691607143046
1574713555,32,20,10,1135812.6167744747
1582267634,32,20,10,368204.1414250494
1585619152,32,20,10,133905.85242400866
1594262232,32,20,10,130504.01213973023
1594263670,32,20,10,162900.16690411448
1594271549,32,20,10,107271.20509678815
1617994924,32,20,10,96523.14930082126
1711757436,32,20,10,144746.60259993124
716679764,32,21,10,366697.0592248952
735286989,32,21,10,70173.58518801282
796628327,32,21,10,14160.266816945055
803656013,32,21,10,931981.0279143418
804245827,32,21,10,14056.804946399061
807444298,32,21,10,18040.97294727794
811224241,32,21,10,409924.3889151009
811350832,32,21,10,585944.5525256156
811405342,32,21,10,39895.955072490164
813036796,32,21,10,16939.708229908618
815378026,32,21,10,115883.89691877745
821340660,32,21,10,49803.49647596301
821851364,32,21,10,353437.3421692974
824008632,32,21,10,428629.8982404208
824014002,32,21,10,7008.796503726756
824093461,32,21,10,20591.707369751162
829628090,32,21,10,2062313.376661998
830443285,32,21,10,67199.63395840842
831771058,32,21,10,292039.36658050615
831990789,32,21,10,467514.1053231693
832793358,32,21,10,315199.16895349475
832928980,32,21,10,43455.52945789571
832932915,32,21,10,298734.08678287937
832947522,32,21,10,72343.52245417683
832962701,32,21,10,619850.8344167792
833085457,32,21,10,168161.75797619013
833087665,32,21,10,346372.4918210955
836346869,32,21,10,24230.016380712084
836353167,32,21,10,788785.9746902902
837663879,32,21,10,299682.42496652715
837668025,32,21,10,426821.8922822159
837717257,32,21,10,6213.322435121411
842058910,32,21,10,1450401.5657585824
845044335,32,21,10,182843.33460148546
847162421,32,21,10,47655.04577499202
848151556,32,21,10,756240.2595799663
848764870,32,21,10,271140.21247352875
850549205,32,21,10,72401.18255470539
850562202,32,21,10,29923.227003039498
850564755,32,21,10,163835.68366038665
850575936,32,21,10,214894.79511002047
856030354,32,21,10,9409.76815243683
856030824,32,21,10,16230.8153590871
856065671,32,21,10,5050.422011839048
860861951,32,21,10,54203.78424157851
863526628,32,21,10,504766.564029019
868192553,32,21,10,1382.0420934150955
869459445,32,21,10,182769.10641876957
929877038,32,21,10,15551.47206483092
943969594,32,21,10,456361.69509938336
943981017,32,21,10,191914.2986114322
1030393072,32,21,10,58380.2419681774
